datetime,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2015-11-08,0.3931506849315071,0.4020688677908458,0.3948783910196444,0.3810206896551727,0.370286659316428,0.40267516273448856,0.42598121708919173,0.39091447424075815,0.41128757799205906,0.4004025856203221,0.41011645894749144,0.41005106778087275,0.404525710260625,0.41360621030345796,0.4225221033038623,0.43074112734864284,0.4023628308531186
2015-11-09,0.3937098126921999,0.4012469888054413,0.39303671655753064,0.37776551724137947,0.36984564498346195,0.40042297234200336,0.4234026382932522,0.3893353636184189,0.40788428814520694,0.3985881152188709,0.40839438428533936,0.4077007892293409,0.4021190420286452,0.41222300635144665,0.4205444392740808,0.42348643006263037,0.399863682835397
2015-11-10,0.3923399496785013,0.4000850219640077,0.3905226847521053,0.37674482758620736,0.3681918412348404,0.39910461699030453,0.420064057325878,0.3863745312015338,0.405190017016449,0.3968870492175096,0.4055631767899363,0.40387070566388145,0.3993601784456443,0.40908962597036014,0.4184504420660777,0.4198590814196244,0.3970521413154606
2015-11-11,0.3915571708135307,0.3964007368570212,0.38911950420954206,0.37357241379310363,0.367723263506064,0.3941607844214343,0.4163183323380926,0.3844006429236102,0.40246738513896735,0.3935132683148111,0.40276115700067144,0.4019846796657382,0.39742310401502723,0.4050529287226535,0.41516402978129374,0.41938935281837164,0.3939282062933093
2015-11-12,0.3882303606374053,0.39229134192999887,0.3849099625818525,0.36819310344827594,0.3669514884233739,0.3913592792990745,0.41420118343195234,0.3821165722020132,0.4000283607487237,0.3919256067135405,0.4002510142727881,0.3992281801299906,0.39460554120685615,0.40112914608327493,0.4140006979990692,0.39587682672233826,0.3924514370101105
2015-11-13,0.38493150684931515,0.38931557318974047,0.38061272217025277,0.3621793103448275,0.3648015435501656,0.3893268147985389,0.41178546224417784,0.3781123988382254,0.3971072036301759,0.3901678385121346,0.39817868713697824,0.3977483751160631,0.39343155670345137,0.39861679604798883,0.41112145183806403,0.39198851774530274,0.3908894694990348
2015-11-14,0.38191221694157085,0.38772849652826974,0.37774789522918634,0.3595034482758625,0.3626791620727676,0.3872119530885222,0.4114054611584602,0.37495417759354815,0.39523539421440707,0.38863687911090994,0.39721549283441804,0.39766132776230273,0.39093683963371695,0.39503175723359224,0.40798045602605865,0.38128914405010406,0.38864591616494365
2015-11-15,0.3805143975398375,0.38659487034150525,0.37678320860617437,0.35895172413793136,0.3623484013230429,0.3866901040951413,0.40945116986048496,0.37337506697120953,0.3928814520703347,0.3883533681106827,0.3955809812906804,0.39690691736304556,0.3903791969945996,0.3937050105857446,0.40591554211261044,0.36307411273486456,0.38668635692377634
2015-11-16,0.380011182555214,0.3862547824854754,0.3706150608044902,0.3582068965517245,0.3610253583241454,0.3847125710675931,0.4071440204114868,0.3712883850774047,0.3897050482132725,0.38648219550918617,0.39266221067686297,0.3938602599814301,0.38926391171636565,0.39119266055045854,0.4043741275011633,0.35052192066805826,0.38356242190162443
2015-11-17,0.3757338551859102,0.381720277738416,0.3657623947614597,0.3514206896551727,0.35945424476295484,0.37806586283611165,0.40383258237880665,0.36863773510419307,0.38760635280771377,0.3860852801088684,0.389393187589387,0.38953690807799457,0.38720943883540754,0.3868454481298517,0.40172754769660346,0.3429018789144052,0.38160286266045645
