datetime,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종,Foreign oil
2015-01-07,0.611142769,0.615729254,0.612352117,0.586962145,0.618333333,0.577515683,0.609602262,0.601074607,0.637708307,0.63791913,0.657984961,0.629960212,0.659583123,0.640684813,0.643528624,0.479225346,0.632739134,0.405552429
2015-01-10,0.567311555,0.571682428,0.5675099,0.538668317,0.579042357,0.527660589,0.564663024,0.560111691,0.600207183,0.597266493,0.620670511,0.590036497,0.62285521,0.595774535,0.602957013,0.390379804,0.599426564,0.373663478
2015-01-13,0.498547367,0.514345938,0.501994561,0.473349715,0.527854512,0.485591915,0.517240754,0.493679752,0.553926786,0.543816505,0.569797795,0.53151592,0.56946398,0.536079368,0.546814517,0.347754588,0.558287489,0.341774526
2015-01-16,0.428970452,0.440127982,0.414146001,0.402433166,0.459493554,0.409296012,0.440529592,0.422189734,0.484241298,0.48170253,0.504538902,0.45943251,0.506800104,0.459489874,0.479340687,0.141162681,0.500487373,0.386419058
2015-01-19,0.3707904,0.38516397,0.354187113,0.339193009,0.410994475,0.359862798,0.377348232,0.367444025,0.420373971,0.431837314,0.447033155,0.397562369,0.443499101,0.399474524,0.420918343,0.102736131,0.445530666,0.370787219
2015-01-22,0.304875429,0.316154126,0.284218801,0.272165463,0.351869245,0.286996955,0.311502596,0.301594987,0.353687437,0.354741074,0.375199673,0.331471388,0.37232713,0.325700752,0.356354958,0.092685572,0.387236046,0.356718564
2015-01-25,0.27521556,0.283733394,0.23757977,0.246974708,0.31388582,0.251632488,0.280564391,0.265934593,0.310774951,0.306379759,0.331320372,0.285051841,0.320974706,0.281647432,0.312960214,0.090988611,0.334295401,0.351184893
2015-01-28,0.244799014,0.24646373,0.187493592,0.224749201,0.266344383,0.2176162,0.242113658,0.227077643,0.266112286,0.264175928,0.287080687,0.238767825,0.273043163,0.239534041,0.272039349,0.092239464,0.287260295,0.345651222
2015-01-31,0.221229927,0.22418511,0.159652746,0.207068561,0.236528545,0.198888441,0.215081242,0.20645046,0.23122224,0.23829747,0.255191491,0.21295875,0.239667518,0.205133276,0.240684149,0.090288833,0.259216113,0.425029701
2015-02-03,0.20528366,0.212492852,0.148578906,0.191290853,0.218287293,0.188671631,0.199838694,0.191624085,0.213228512,0.213639158,0.230948299,0.195872097,0.213055219,0.182051898,0.218467747,0.160992635,0.23848491,0.504408179
2015-02-06,0.205993629,0.210214894,0.154067,0.195780294,0.220313076,0.194871419,0.197147233,0.198637703,0.210380924,0.206337196,0.225552266,0.194226357,0.201704559,0.179810622,0.212986408,0.232256259,0.240339307,0.505221034
2015-02-09,0.23914729,0.237039978,0.173138613,0.226116356,0.235451197,0.219771452,0.19827094,0.222818704,0.220371132,0.210981319,0.231045701,0.211496946,0.202263271,0.186694541,0.220854313,0.325974003,0.246634746,0.518226724
2015-02-12,0.29405775,0.300284036,0.210373669,0.27760637,0.27980663,0.265627866,0.250813329,0.268952517,0.248402371,0.233445259,0.254139557,0.243133876,0.230326258,0.207139124,0.253150557,0.404821469,0.278501838,0.502094666
2015-02-15,0.331714107,0.330303933,0.272344207,0.323969553,0.325405157,0.306687699,0.294764792,0.306662467,0.282138245,0.264677229,0.289272217,0.277568564,0.271210198,0.242660527,0.283855758,0.38381064,0.300830675,0.519008316
2015-02-18,0.383289583,0.379152429,0.34185355,0.372050917,0.368802947,0.35330533,0.331964948,0.351752699,0.324899365,0.309879404,0.332693731,0.319757592,0.326757857,0.301046714,0.325300504,0.383696926,0.349729686,0.535921966
2015-02-21,0.392986258,0.397990482,0.36147202,0.385205166,0.383370166,0.369795297,0.369699771,0.368346582,0.339752231,0.325958856,0.344927339,0.334424039,0.338206537,0.320832097,0.345605712,0.381099001,0.368939333,0.517601451
2015-02-24,0.433080796,0.434012467,0.387652766,0.41556894,0.409060773,0.394823728,0.409827003,0.397858308,0.367745628,0.351827855,0.372345814,0.354850576,0.357712421,0.349017558,0.37655345,0.382481062,0.384173914,0.499280935
2015-02-27,0.453697908,0.459381927,0.403589721,0.436344154,0.433701657,0.419650391,0.422649956,0.421917087,0.39384694,0.374339087,0.393501383,0.383805919,0.384089472,0.374208373,0.398537016,0.386242368,0.407320587,0.557306322
2015-03-02,0.468065429,0.479618891,0.421919173,0.462061448,0.452900552,0.44344987,0.439831806,0.441735729,0.421736272,0.400009459,0.417286788,0.412664453,0.408310095,0.393551151,0.425613861,0.42973356,0.439121111,0.518914525
2015-03-05,0.484347997,0.499751882,0.444389108,0.477404992,0.475441989,0.460600169,0.453905337,0.460971471,0.442331616,0.420515488,0.439747536,0.434881942,0.430041021,0.41289393,0.448732501,0.542983853,0.459567022,0.53723504
2015-03-08,0.49961232,0.51108496,0.467601205,0.488850297,0.49558011,0.475989581,0.470144723,0.47714228,0.457260166,0.439848664,0.456383683,0.458077195,0.448635323,0.431803521,0.467524278,0.533773027,0.473650926,0.513881073
2015-03-11,0.525199212,0.541293899,0.497883373,0.509948824,0.51553407,0.4982116,0.507363003,0.501530116,0.476805404,0.460997872,0.478737289,0.488717,0.470385854,0.454479963,0.48837277,0.53414041,0.49470546,0.490527106
2015-03-14,0.529085355,0.551360395,0.513507839,0.520775214,0.520819521,0.50457647,0.518174157,0.509634323,0.487978165,0.471402223,0.49050337,0.503731957,0.479678104,0.469971137,0.499830224,0.523827435,0.50095335,0.455918214
2015-03-17,0.52988874,0.554999457,0.519015463,0.524812016,0.516869245,0.503595143,0.519016937,0.511665076,0.491364997,0.475592339,0.494633187,0.507062161,0.483147995,0.477674346,0.505738429,0.521911793,0.500354237,0.421309323
2015-03-20,0.524853569,0.55062313,0.514572256,0.521819055,0.510662983,0.49535016,0.51781167,0.508158267,0.490106761,0.473397966,0.492957884,0.504303126,0.481422851,0.476911559,0.504632459,0.513689404,0.494829086,0.456699806
2015-03-23,0.513512756,0.541908286,0.509767733,0.517985479,0.501012891,0.49127811,0.514340864,0.503269418,0.485925253,0.4715441,0.490298827,0.499482076,0.479021373,0.47556491,0.503119028,0.474746768,0.492917632,0.466891765
2015-03-26,0.49762254,0.532588507,0.504953444,0.513237386,0.493821363,0.485041638,0.509945718,0.494883161,0.480438207,0.469614566,0.487094323,0.495116025,0.475914155,0.473803907,0.498656344,0.428605168,0.492366067,0.51572563
2015-03-29,0.494437023,0.529819039,0.502531652,0.510909528,0.491040516,0.484014454,0.506674279,0.492532753,0.481119357,0.468678175,0.486013169,0.493315392,0.475855343,0.471459043,0.498336195,0.377810045,0.492137834,0.50637779
2015-04-01,0.49453044,0.521047483,0.499025912,0.505607183,0.481224678,0.481657434,0.50088356,0.489223378,0.478309611,0.468271459,0.484746951,0.48964636,0.475335839,0.468991755,0.496900375,0.44667693,0.489313445,0.497029951
2015-04-04,0.490149187,0.51489416,0.495373693,0.499140909,0.475782689,0.479722294,0.498989569,0.484616578,0.475651232,0.465556869,0.481182063,0.486771155,0.472552085,0.46724017,0.494649631,0.447997761,0.488761881,0.514443819
2015-04-07,0.482582417,0.509411937,0.492180443,0.494512905,0.474023941,0.47733776,0.489646485,0.478599533,0.475036304,0.462539607,0.477724315,0.482763294,0.47152288,0.466166617,0.492932468,0.449677227,0.489750893,0.531857688
2015-04-10,0.47674386,0.502861626,0.485325209,0.490780941,0.472872928,0.477236876,0.484970412,0.473579061,0.472765802,0.46006148,0.474626953,0.480614151,0.470846546,0.4644527,0.490419783,0.449388569,0.490968138,0.514725192
2015-04-13,0.474352387,0.498995713,0.482337029,0.486245312,0.470248619,0.476090466,0.481898341,0.469583367,0.47160217,0.458869709,0.472669186,0.478842561,0.470189815,0.462531606,0.48772277,0.449930897,0.489551188,0.518539361
2015-04-16,0.470643736,0.493314996,0.477464149,0.481469507,0.466546961,0.474824828,0.478771896,0.466067156,0.470069581,0.456571293,0.471266607,0.477409799,0.468670512,0.46035625,0.48445337,0.449659733,0.486612683,0.601888326
2015-04-19,0.475006306,0.493324448,0.478118424,0.481423319,0.468462247,0.477291904,0.479614677,0.468032097,0.471138609,0.457082052,0.470458176,0.477506607,0.468141207,0.459800639,0.484676504,0.450359511,0.485233773,0.593791034
2015-04-22,0.493502854,0.499619553,0.482747172,0.488804109,0.47281768,0.483418321,0.484227315,0.475544002,0.475783678,0.459692599,0.472834768,0.478087457,0.469199818,0.462041916,0.488256352,0.467399101,0.491510192,0.585693741
2015-04-25,0.498481975,0.502256691,0.48418267,0.491418331,0.4746593,0.485766169,0.485740695,0.479831147,0.478177165,0.461555923,0.474656173,0.480672236,0.469807539,0.463539239,0.489973515,0.483135355,0.492023717,0.595979491
2015-04-28,0.514297458,0.51247442,0.48922156,0.500859091,0.481500921,0.493901097,0.485650074,0.490520803,0.484931909,0.465954126,0.478873651,0.487090622,0.472797134,0.464688128,0.494242168,0.484351218,0.494030269,0.606265241
2015-05-01,0.526656515,0.524809422,0.497258394,0.512951023,0.487108656,0.504622327,0.495518763,0.49931133,0.493228701,0.472253488,0.487318347,0.498281654,0.479403649,0.471251866,0.500092164,0.485934466,0.501191093,0.650659664
2015-05-04,0.536960401,0.535386331,0.504094098,0.527915828,0.494953959,0.511821784,0.503710953,0.50840271,0.502301248,0.479545992,0.49486695,0.50846588,0.484902544,0.47802278,0.507736935,0.501784433,0.502284712,0.695054086
2015-05-07,0.561846665,0.556965495,0.525880463,0.554178137,0.51325046,0.526679262,0.527499116,0.530355523,0.514883613,0.494641759,0.508376515,0.526065617,0.499585868,0.495180785,0.524006325,0.583737163,0.513848539,0.689489152
2015-05-10,0.579857446,0.57205106,0.553809196,0.573272119,0.529281768,0.548259291,0.541980444,0.548773322,0.5310704,0.510825254,0.526746406,0.544555989,0.51647463,0.513600686,0.54174064,0.627350816,0.539401173,0.683924217
2015-05-13,0.608723271,0.600076562,0.592977779,0.594998799,0.561666667,0.565638872,0.560240691,0.575605583,0.555695885,0.531217782,0.550999338,0.564508166,0.536088335,0.538452484,0.563743609,0.657808646,0.561568344,0.674732696
2015-05-16,0.626593926,0.630436735,0.625095822,0.613566242,0.58446593,0.594693496,0.602742209,0.597680617,0.57541141,0.55142114,0.570226361,0.584586193,0.556348969,0.563050019,0.589442844,0.662033554,0.583126893,0.667979741
2015-05-19,0.65799135,0.654567968,0.653786248,0.637713156,0.600791897,0.612100591,0.641002637,0.620996667,0.598419163,0.570338141,0.586619005,0.604683582,0.57568822,0.585086096,0.614792825,0.674813247,0.603087808,0.676358407
2015-05-22,0.673825516,0.669001337,0.675767918,0.656530013,0.618812155,0.626903041,0.658954771,0.638229861,0.620480873,0.587079688,0.603342814,0.625381182,0.597860234,0.606189878,0.633992064,0.683420514,0.614993985,0.650128181
2015-05-25,0.681999496,0.6800414,0.689634632,0.669859774,0.632780847,0.637560072,0.662869623,0.649446009,0.63555133,0.602383542,0.616151089,0.640028268,0.613406129,0.625824587,0.649009963,0.682615769,0.621251385,0.623897955
2015-05-28,0.690014666,0.688831861,0.701968194,0.676723262,0.645313076,0.648923291,0.667627255,0.65946815,0.64714035,0.614178293,0.628004831,0.649796219,0.628305096,0.640251626,0.662659953,0.68021903,0.625958699,0.647408241
2015-05-31,0.692826515,0.691261053,0.711010854,0.677647015,0.652311234,0.653270479,0.673345477,0.665297162,0.654387035,0.622615275,0.637345619,0.659680339,0.639214668,0.650045438,0.671895767,0.680805094,0.635259211,0.670918527
2015-06-03,0.696301625,0.691932153,0.719262525,0.680639976,0.658775322,0.660928501,0.675330089,0.670750109,0.663364978,0.631742729,0.646998091,0.669051376,0.651290672,0.658172418,0.681412924,0.745289621,0.647174898,0.631026074
2015-06-06,0.697581436,0.692253524,0.722387418,0.680972528,0.660460405,0.664349389,0.678800895,0.674115894,0.669097996,0.638259636,0.652637628,0.673949873,0.657916791,0.665329435,0.686263667,0.741108448,0.651587411,0.616957419
2015-06-09,0.699048082,0.695457789,0.725317006,0.681766955,0.66271639,0.666532155,0.680676762,0.678130391,0.677110976,0.643509104,0.658121323,0.676311994,0.662014007,0.669209291,0.690250977,0.744143734,0.654326212,0.661289314
2015-06-12,0.700823003,0.700911656,0.731264068,0.682746134,0.666970534,0.669723761,0.683476969,0.682906421,0.680195074,0.648739655,0.664053064,0.681413787,0.6670032,0.673823683,0.694820377,0.749339585,0.663598195,0.65122241
2015-06-15,0.709744318,0.707802243,0.734760042,0.686681324,0.672246777,0.674621226,0.690726694,0.690634563,0.686297048,0.656873965,0.66957572,0.686951218,0.671913978,0.679021937,0.702125595,0.751377688,0.670578334,0.641155506
2015-06-18,0.721991275,0.71402173,0.736771692,0.690459475,0.680211786,0.680683444,0.704183998,0.697967837,0.691329994,0.663211161,0.675244477,0.689739295,0.677344259,0.683024216,0.707015144,0.7699218,0.676046426,0.646657913
2015-06-21,0.72516745,0.715477355,0.73770916,0.691928243,0.682090239,0.682875381,0.712629929,0.700214827,0.694026215,0.666256798,0.678643784,0.69179163,0.679647718,0.684493288,0.709168874,0.771784958,0.677824745,0.65216032
2015-06-24,0.727231964,0.714324198,0.735316664,0.693276923,0.684521179,0.686764005,0.711977453,0.701869515,0.697063011,0.668734926,0.680825574,0.694153751,0.682509888,0.68589644,0.712438274,0.773718095,0.67593231,0.635402989
2015-06-27,0.726223061,0.714097347,0.731557027,0.692842759,0.684604052,0.687250083,0.709666603,0.701474646,0.697138695,0.668820052,0.683260607,0.694812047,0.684146814,0.687073581,0.71365096,0.774347895,0.675894271,0.619458513
2015-06-30,0.721169206,0.711809937,0.727836451,0.688778244,0.683913444,0.689707986,0.70591487,0.699453295,0.698444233,0.669765902,0.683952156,0.6940279,0.684950574,0.686856987,0.713563647,0.772869614,0.676731127,0.606702933
2015-07-03,0.717927639,0.708652933,0.724096344,0.685619007,0.681712707,0.689854727,0.699979157,0.697676386,0.698245564,0.66845117,0.683796314,0.692517692,0.684676119,0.68589644,0.713030065,0.772152342,0.677121026,0.56230851
2015-07-06,0.715209207,0.703879618,0.718344588,0.684778392,0.679447514,0.687928757,0.694369682,0.695551617,0.698179341,0.668678175,0.682072311,0.690087805,0.684803544,0.683523324,0.711700961,0.770997708,0.678081508,0.517914087
2015-07-09,0.708744757,0.691676946,0.708305868,0.679642323,0.673793738,0.683783338,0.683186979,0.689327736,0.694205963,0.666304091,0.679978182,0.683291867,0.682392264,0.679925981,0.707994994,0.76091216,0.672660964,0.542112174
2015-07-12,0.704279429,0.681175653,0.703091203,0.675596283,0.669944751,0.679161011,0.678519968,0.684316666,0.69080021,0.66378813,0.675137336,0.677415607,0.680314251,0.676177965,0.703483803,0.735571456,0.668134334,0.530044394
2015-07-15,0.695479556,0.667422835,0.692515393,0.668132355,0.656666667,0.671301222,0.66823442,0.67461418,0.688198593,0.658387326,0.66887443,0.670203394,0.675795551,0.670452352,0.695082317,0.732168786,0.665319455,0.513224536
2015-07-18,0.684082693,0.653566044,0.682134888,0.656169749,0.645441989,0.665945192,0.65878259,0.665475793,0.680072088,0.652381178,0.66227062,0.663010542,0.67071814,0.663125827,0.68759277,0.712706216,0.660231752,0.502751204
2015-07-21,0.678262819,0.643026943,0.672203587,0.649934414,0.633987109,0.660451594,0.65151474,0.658123716,0.677196119,0.647368172,0.655900573,0.65615652,0.663376478,0.655309612,0.679200986,0.698815626,0.6550965,0.492277872
2015-07-24,0.673433165,0.636382111,0.65973331,0.645953036,0.626556169,0.650730034,0.643431295,0.651072491,0.671434721,0.643083471,0.648332489,0.648189202,0.655113433,0.646645855,0.669033829,0.655438148,0.645349031,0.478177953
2015-07-27,0.668678244,0.630625777,0.652799953,0.64140817,0.618517495,0.641256099,0.636462496,0.644622971,0.665380049,0.635639631,0.641670238,0.639311887,0.648938204,0.637087471,0.660321895,0.642815906,0.628307602,0.464078034
2015-07-30,0.660345456,0.623281489,0.644108844,0.633925767,0.60927256,0.627948567,0.627726577,0.63644355,0.654320812,0.626710806,0.634228776,0.629863404,0.642968815,0.627312493,0.650610708,0.638984622,0.616943479,0.427749641
2015-08-02,0.655945519,0.618498722,0.639958595,0.628715798,0.603084715,0.62131773,0.61706948,0.630003432,0.646194308,0.619380468,0.624576304,0.6215863,0.635519332,0.61729267,0.641636835,0.666765802,0.60753836,0.381666979
2015-08-05,0.646949471,0.611645943,0.631316312,0.621482809,0.591712707,0.609220808,0.608596362,0.62031975,0.638493522,0.611558288,0.615712783,0.610579204,0.629128459,0.607291681,0.632954005,0.67754238,0.604818578,0.381041706
2015-08-08,0.638962325,0.605870705,0.62101393,0.615995714,0.580994475,0.604534282,0.600902591,0.613390746,0.630944103,0.60574131,0.608514824,0.601140401,0.623315902,0.599531969,0.625124907,0.63533703,0.595470517,0.378227975
2015-08-11,0.62793913,0.596910106,0.606619891,0.604568884,0.567753223,0.595555596,0.586620631,0.602108786,0.623678497,0.595507212,0.596758484,0.588681181,0.613582564,0.589945334,0.613987602,0.623694477,0.588518908,0.375414244
2015-08-14,0.617756686,0.588318139,0.596141733,0.595571526,0.555561694,0.582092153,0.572084931,0.591785793,0.615088431,0.583930007,0.587641719,0.577741851,0.604123681,0.579642997,0.604198803,0.597452809,0.578914084,0.367098106
2015-08-17,0.612702831,0.580425628,0.58511672,0.587303933,0.545349908,0.570160314,0.561518455,0.583117488,0.603962972,0.572021755,0.57603148,0.565243908,0.594841233,0.570395378,0.593022692,0.584052063,0.558401605,0.358781967
2015-08-20,0.601212551,0.564451565,0.561787439,0.575433702,0.531878453,0.555110239,0.546874009,0.56902444,0.587028812,0.558600142,0.562950481,0.549986931,0.580598997,0.554612273,0.577694345,0.562105282,0.536434138,0.315325455
2015-08-23,0.593533681,0.550727103,0.549844488,0.562187079,0.518379374,0.541289116,0.535084142,0.557074964,0.574588353,0.549642942,0.550142206,0.538950792,0.56584706,0.540345326,0.561929431,0.556769476,0.525345797,0.278934534
2015-08-26,0.567255505,0.532238779,0.52794094,0.540257173,0.49985267,0.516462453,0.523892378,0.53402216,0.557001424,0.532910854,0.53287295,0.520702441,0.546703849,0.523790017,0.541779446,0.553489267,0.495371141,0.329581692
2015-08-29,0.552121965,0.520414191,0.513488309,0.524821254,0.48980663,0.505301002,0.510271955,0.520615431,0.545478627,0.522988886,0.522967234,0.51022779,0.534137747,0.51457065,0.528750352,0.550541453,0.478291673,0.35812543
2015-09-01,0.538109429,0.506888224,0.503869497,0.515814658,0.476952118,0.495689497,0.493815078,0.507998439,0.53128799,0.512291322,0.508347294,0.501156858,0.519630859,0.503307766,0.5153526,0.58148038,0.472281526,0.386669168
2015-09-04,0.525881155,0.498088311,0.497727128,0.510891053,0.468434622,0.487710481,0.483266726,0.500420723,0.521657277,0.503863798,0.500944793,0.494419005,0.510583657,0.496169584,0.505835443,0.575628488,0.46691804,0.379759895
2015-09-07,0.527422534,0.495385008,0.49726816,0.510835627,0.4653407,0.485848711,0.4816446,0.499687396,0.515810735,0.498689998,0.497233802,0.490517634,0.504467239,0.492996012,0.501605596,0.541855461,0.463152189,0.372850622
2015-09-10,0.527497268,0.488484969,0.494084675,0.50823988,0.460092081,0.484225393,0.480602452,0.4985592,0.508828941,0.494679593,0.493727354,0.487158388,0.498566465,0.488673551,0.497404853,0.516217351,0.463836889,0.348402426
2015-09-13,0.526712566,0.485006593,0.492590585,0.50472038,0.454714549,0.483638431,0.478173794,0.495851529,0.504685275,0.492182549,0.490892975,0.482889145,0.495449444,0.486168595,0.494368288,0.525620615,0.463922477,0.329831802
2015-09-16,0.519071062,0.48096109,0.484495159,0.500840616,0.450138122,0.479639752,0.476796346,0.491376352,0.500134811,0.487812722,0.486071609,0.477632458,0.491401238,0.482590087,0.488983963,0.510864051,0.461060049,0.365722504
2015-09-19,0.508318776,0.477473262,0.477415323,0.494245016,0.444530387,0.474292894,0.474050512,0.485885798,0.495309994,0.482951052,0.482496981,0.474437786,0.488205802,0.477222324,0.483880982,0.480712374,0.460727209,0.353060714
2015-09-22,0.499472194,0.471263227,0.474768929,0.488637833,0.441731123,0.470165817,0.468015116,0.478853377,0.489236402,0.478174509,0.477695095,0.470972051,0.482275621,0.471685054,0.477225763,0.475980126,0.460765248,0.340398925
2015-09-25,0.493932572,0.466603338,0.469651916,0.482467161,0.438324125,0.470752779,0.463302794,0.473409831,0.482197846,0.473322298,0.47076986,0.467806422,0.476021976,0.466110114,0.470948902,0.475105404,0.458644579,0.344275621
2015-09-28,0.495445926,0.467236629,0.467825807,0.483178451,0.437771639,0.469780623,0.463583721,0.472986758,0.48005979,0.469898321,0.468315347,0.465696003,0.473444063,0.464848219,0.469231739,0.47382831,0.458863302,0.348152317
2015-10-01,0.493540221,0.464892506,0.461527194,0.478818335,0.435313076,0.465305037,0.461472238,0.468803031,0.474080801,0.464109719,0.462821911,0.462230268,0.468935165,0.459932479,0.464575026,0.503665086,0.456913809,0.343962984
2015-10-04,0.48480574,0.462283724,0.458255821,0.475132559,0.432550645,0.462361055,0.458980145,0.46626459,0.468309942,0.459702057,0.459646628,0.460129529,0.465504482,0.457239181,0.460956372,0.521955529,0.454289124,0.372162821
2015-10-07,0.481564173,0.45827603,0.458353474,0.47145602,0.428499079,0.461122932,0.457793002,0.46269197,0.462548544,0.454916056,0.45689991,0.457622196,0.461191623,0.455384007,0.459006374,0.524527213,0.453166977,0.400362659
2015-10-10,0.479686493,0.45858795,0.460160053,0.469719364,0.42660221,0.462370226,0.457602697,0.46252274,0.460580775,0.453676992,0.456792769,0.459703573,0.45981935,0.454866065,0.459278015,0.525087035,0.451578852,0.386481586
2015-10-13,0.476781227,0.460733578,0.46004287,0.469479188,0.426685083,0.462599508,0.459397004,0.462513339,0.459521208,0.452655474,0.4546889,0.459858466,0.458652918,0.455101493,0.460490701,0.527553752,0.452501296,0.372600513
2015-10-16,0.470400852,0.457018899,0.457474598,0.461534909,0.423701657,0.459756411,0.459306382,0.460200537,0.457288548,0.450375975,0.452399969,0.458057833,0.455947579,0.453632421,0.458511598,0.526766502,0.450209452,0.38566873
2015-10-19,0.464786496,0.452207776,0.454320409,0.456500453,0.421418048,0.454803918,0.455944322,0.455875786,0.455273477,0.448607236,0.450831807,0.45566667,0.454163624,0.451918504,0.45708548,0.525288221,0.44956279,0.35990746
2015-10-22,0.446719665,0.444750063,0.445277749,0.445803388,0.412624309,0.444385341,0.453053494,0.443898105,0.448934993,0.443348309,0.445601356,0.448909455,0.448429482,0.446315314,0.452302648,0.48563706,0.445454589,0.351528794
2015-10-25,0.434827693,0.439277292,0.43623509,0.435115562,0.404834254,0.43858909,0.447797443,0.43471271,0.444677802,0.436500355,0.441218296,0.441784369,0.443734348,0.442463709,0.448606382,0.452668778,0.440614138,0.356405928
2015-10-28,0.413799546,0.430467927,0.421880112,0.41699152,0.392900552,0.424923878,0.442079221,0.4191154,0.439238057,0.426445968,0.433104765,0.432132589,0.4359614,0.437623306,0.442804893,0.443641644,0.430162949,0.361283061
2015-10-31,0.405709642,0.423104734,0.411362893,0.403846509,0.384769797,0.415954364,0.438472483,0.408811211,0.431537272,0.41785765,0.426043168,0.425172077,0.427786572,0.43075822,0.436537734,0.440772555,0.421699293,0.37538298
2015-11-03,0.399852401,0.414805783,0.402603427,0.394368799,0.376022099,0.408892476,0.432482397,0.400265126,0.421197028,0.409117995,0.41738419,0.418201884,0.41617126,0.422800748,0.430289977,0.487981316,0.412037411,0.389482899
2015-11-06,0.393612152,0.403727912,0.395064622,0.381186838,0.370395948,0.402307495,0.426727927,0.392546385,0.412711027,0.401494443,0.410458955,0.411764136,0.405163668,0.415012784,0.423857893,0.452082714,0.401367499,0.330957294
2015-11-09,0.391799864,0.398982953,0.390240568,0.374785227,0.36752302,0.396978979,0.419460077,0.386689168,0.404821032,0.396538189,0.404907079,0.404145329,0.398557153,0.408354875,0.417920584,0.421170029,0.394834317,0.325454887
2015-11-12,0.384270461,0.38951194,0.380416685,0.361991243,0.36373849,0.388367145,0.411983797,0.378378124,0.397091865,0.390446914,0.397874703,0.397833432,0.391901628,0.39781711,0.410896708,0.389802488,0.388519859,0.289626712
2015-11-15,0.377983503,0.384587392,0.370358435,0.354859867,0.359861878,0.382213214,0.406319949,0.371082457,0.389693813,0.387174273,0.391865041,0.393051105,0.387853422,0.390132734,0.403863131,0.352040727,0.381777463,0.280060026
2015-11-18,0.368931404,0.373840344,0.353620726,0.338915883,0.351841621,0.367667559,0.398481182,0.360120153,0.381217273,0.379229132,0.381793743,0.38311858,0.380051068,0.378841599,0.392473588,0.364313081,0.377678771,0.270493341
2015-11-21,0.360439807,0.361061094,0.338982554,0.329271898,0.344723757,0.352580799,0.39120427,0.350633905,0.371435194,0.369600378,0.37357307,0.371153083,0.371288123,0.367522213,0.380686283,0.332009587,0.373304297,0.284561996
2015-11-24,0.349397928,0.350125004,0.325486922,0.320828792,0.331436464,0.338328625,0.383637369,0.338195545,0.360394878,0.355242374,0.363014766,0.359458648,0.36152538,0.356391169,0.367026592,0.310351463,0.367075426,0.298630651
2015-11-27,0.341887208,0.338461102,0.312918992,0.314260905,0.323830571,0.328625408,0.376985745,0.330034927,0.352400819,0.346767557,0.354122024,0.351471969,0.351350954,0.344186572,0.354822123,0.301787932,0.358840004,0.281998374
2015-11-30,0.338795109,0.330407906,0.305995401,0.311729821,0.314033149,0.318564511,0.366999248,0.322664047,0.342921474,0.34081816,0.341498812,0.338867537,0.341852863,0.334383343,0.343219147,0.321652875,0.3523829,0.255111611
2015-12-03,0.332162508,0.318668387,0.296952741,0.305734661,0.30335175,0.305073554,0.346210659,0.313807708,0.332969107,0.328872074,0.32898274,0.325808107,0.331639229,0.319843299,0.327337815,0.371083431,0.341931711,0.224191834
2015-12-06,0.325912917,0.308488466,0.289628772,0.300016628,0.296933702,0.297745699,0.335689494,0.306145377,0.323868178,0.317304327,0.317859508,0.315749731,0.321680447,0.309427957,0.31718036,0.372544217,0.33951624,0.193272057
2015-12-09,0.312208656,0.284461206,0.268857998,0.288386572,0.282753223,0.284263913,0.319151057,0.289654913,0.309904592,0.298812958,0.301574006,0.300454031,0.308320387,0.295791957,0.300057239,0.374704781,0.321229037,0.161320578
2015-12-12,0.297841135,0.264715751,0.252354656,0.276423966,0.270948435,0.268920357,0.298534649,0.274471276,0.295316617,0.280501301,0.287217049,0.284664608,0.295558246,0.281534427,0.285116951,0.290416543,0.302200075,0.165009692
2015-12-15,0.279036311,0.248051684,0.2340545,0.256286142,0.254456722,0.254741553,0.271348177,0.256551763,0.278429759,0.26107354,0.273921767,0.267093914,0.281835513,0.264687187,0.268459501,0.273963017,0.288991066,0.146814231
2015-12-18,0.258568666,0.234922705,0.219767879,0.236785708,0.241510129,0.243589273,0.252190777,0.239271561,0.261940238,0.243934736,0.259184946,0.250772046,0.270328022,0.251013518,0.251899066,0.227786428,0.274973729,0.155599325
2015-12-21,0.246760769,0.219827688,0.207561265,0.221783953,0.230607735,0.232748817,0.234374575,0.226043464,0.244797949,0.227249941,0.244360463,0.232910927,0.25986934,0.235823693,0.23677445,0.183630447,0.257285639,0.164384418
2015-12-24,0.229758891,0.206159939,0.190804025,0.204177213,0.216998158,0.21746946,0.215516226,0.212016227,0.228062458,0.208030267,0.225250321,0.218883414,0.243764734,0.21859035,0.221193865,0.174008502,0.244770839,0.167073095
2015-12-27,0.225106729,0.201358268,0.180462582,0.197701702,0.207799263,0.210655196,0.209417394,0.204231675,0.219983255,0.1981083,0.216747185,0.208834719,0.230512495,0.206687102,0.212472229,0.171769213,0.232845643,0.169761771
2015-12-30,0.212504788,0.193938363,0.167513806,0.192916659,0.197366483,0.200007337,0.203191692,0.192319806,0.207230603,0.186701348,0.204386956,0.195814012,0.215152837,0.193465456,0.201742387,0.166844527,0.218590563,0.142395631
2016-01-02,0.203929115,0.186026948,0.158666452,0.184464315,0.190662983,0.19137716,0.195180745,0.183623295,0.197959386,0.172854103,0.192085168,0.178688636,0.201077234,0.181458619,0.18856777,0.163529329,0.213331685,0.115029492
