datetime,Foreign oil
2016-08-29,0.355217907897205
2016-09-01,0.29587944738323024
2016-09-04,0.31807665860063783
2016-09-07,0.34027386981804547
2016-09-10,0.33395860692177826
2016-09-13,0.3276433440255111
2016-09-16,0.3035703121365598
2016-09-19,0.3069467893453386
2016-09-22,0.340086287750891
2016-09-25,0.3449634214969049
2016-09-28,0.3498405552429188
2016-10-01,0.4034890264490715
2016-10-04,0.4326267743387733
2016-10-07,0.42862502354154947
2016-10-10,0.42462327274432565
2016-10-13,0.4244669543237667
2016-10-16,0.42431063590320767
2016-10-19,0.42956293378353033
2016-10-22,0.4251860189457888
2016-10-25,0.4131807666479085
2016-10-28,0.3711936472519227
2016-10-31,0.32920652785593696
2016-11-03,0.3234852748077284
2016-11-06,0.3177640217595198
2016-11-09,0.2965672481710748
2016-11-12,0.2933158257362596
2016-11-15,0.3253923592196586
2016-11-18,0.34365034712061526
2016-11-21,0.36190833502157194
2016-11-24,0.34452573006940534
2016-11-27,0.3271431251172388
2016-11-30,0.4544488214218721
2016-12-03,0.4459138373663478
2016-12-06,0.4373788533108235
2016-12-09,0.4622022135621835
2016-12-12,0.48702557381354344
2016-12-15,0.4748327394485088
2016-12-18,0.47320702813731014
2016-12-21,0.4800225098480585
2016-12-24,0.4876195835678109
2016-12-27,0.4952166572875633
2016-12-30,0.501552762708685
2017-01-02,0.5078888681298067
2017-01-05,0.5142249735509284
2017-01-08,0.4995623085725004
2017-01-11,0.48489964359407234
2017-01-14,0.4877446383417745
2017-01-17,0.4905896330894766
2017-01-20,0.4907146876758582
2017-01-23,0.49052710560870383
2017-01-26,0.5042831239917465
2017-01-29,0.5083161384355657
2017-02-01,0.5123491528793848
2017-02-04,0.499843681673232
2017-02-07,0.4873382104670793
2017-02-10,0.5125992622397298
2017-02-13,0.4962796223972988
2017-02-16,0.49996873644719564
2017-02-19,0.5017507660851622
2017-02-22,0.5035327957231288
2017-02-25,0.5045957607390733
2017-02-28,0.5056587257550178
2017-03-03,0.5027199399737385
2017-03-06,0.5024698306133933
2017-03-09,0.43837929093978617
2017-03-12,0.43453385856312143
2017-03-15,0.43068842618645664
2017-03-18,0.42237228793847315
2017-03-21,0.4140561496904896
2017-03-24,0.4161820797223785
2017-03-27,0.4146188958919528
2017-03-30,0.44619521046707933
2017-04-02,0.4570749703620334
2017-04-05,0.4679547302569875
2017-04-08,0.48574376299005817
2017-04-11,0.5035327957231288
2017-04-14,0.4964359408178578
2017-04-17,0.4893390859125868
2017-04-20,0.45432376664790847
2017-04-23,0.44794597636465955
2017-04-26,0.44156818608141063
2017-04-29,0.4244356906771713
2017-05-02,0.3650972301631964
2017-05-05,0.3811980241980867
2017-05-08,0.39729881823297697
2017-05-11,0.40864753329581693
2017-05-14,0.41999624835865695
2017-05-17,0.4479459763646595
2017-05-20,0.4524479459763647
2017-05-23,0.42324767098105426
2017-05-26,0.4179328457137498
2017-05-29,0.4126180204464453
2017-06-01,0.406052648096042
2017-06-04,0.39948727574563875
2017-06-07,0.36384668298630646
2017-06-10,0.3668479960607766
2017-06-13,0.3426499093978616
2017-06-16,0.32817482658037894
2017-06-19,0.3136997437628963
2017-06-22,0.32601763280810353
2017-06-25,0.3383355218533108
2017-06-28,0.3580316389045208
2017-07-01,0.3551241168636279
2017-07-04,0.35221659482273493
2017-07-07,0.3506221472519227
2017-07-10,0.34902769968111047
2017-07-13,0.37203776664790844
2017-07-16,0.3642218471206153
2017-07-19,0.3766022635528043
2017-07-22,0.3885762522040893
2017-07-25,0.4005502408553743
2017-07-28,0.41346213974864005
2017-07-31,0.4263740386419058
2017-08-03,0.43719127124366913
2017-08-06,0.435127868504971
2017-08-09,0.42462327274432565
2017-08-12,0.4106796723879197
2017-08-15,0.3967360720315138
2017-08-18,0.4061777027762146
2017-08-21,0.41561933352091546
2017-08-24,0.42143437760270114
2017-08-27,0.409679234665166
2017-08-30,0.4168073532170325
2017-09-02,0.436472206621647
2017-09-05,0.4561370600262615
2017-09-08,0.4528856374976552
2017-09-11,0.449634214969049
2017-09-14,0.4727693367098106
2017-09-17,0.47189395366722947
2017-09-20,0.48346151453761027
2017-09-23,0.4934971551303695
2017-09-26,0.5035327957231288
2017-09-29,0.49640467717126235
2017-10-02,0.48927655861939595
2017-10-05,0.4991558806978053
2017-10-08,0.4993747265053461
2017-10-11,0.4995935723128869
2017-10-14,0.506743575407991
2017-10-17,0.5138935785030951
2017-10-20,0.5107984743950477
2017-10-23,0.5079909960607766
2017-10-26,0.5265803789157756
2017-10-29,0.545773150815982
2017-11-01,0.5649659227161884
2017-11-04,0.5917338836991184
2017-11-07,0.6185018446820485
2017-11-10,0.6152066529731759
2017-11-13,0.6123241418120428
2017-11-16,0.5849559182142187
2017-11-19,0.601825798818233
2017-11-22,0.6186956794222472
2017-11-25,0.6195898205777528
2017-11-28,0.6204839617332584
2017-12-01,0.6020884137122492
2017-12-04,0.58369286569124
2017-12-07,0.5978146690114425
2017-12-10,0.611936472331645
2017-12-13,0.6131182393547177
2017-12-16,0.6140248859501033
2017-12-19,0.6339773652222847
2017-12-22,0.6434690178202962
2017-12-25,0.6529606704183079
2017-12-28,0.6691969404114299
2017-12-31,0.6854332104045519
2018-01-03,0.7016694803976739
2018-01-06,0.7122709936222096
2018-01-09,0.7228725068467454
2018-01-12,0.7233477146876759
2018-01-15,0.7238229225286062
2018-01-18,0.7167260677171262
2018-01-21,0.7210529607953478
2018-01-24,0.7442193460889139
2018-01-27,0.7368880135996998
2018-01-30,0.7295566811104858
2018-02-02,0.7128993935471768
2018-02-05,0.6962421059838679
2018-02-08,0.6255361722003377
2018-02-11,0.6244794597636465
2018-02-14,0.6551803914837743
2018-02-17,0.6602419809604202
2018-02-20,0.6653035704370661
2018-02-23,0.6740230101294316
2018-02-26,0.6827424498217969
2018-03-01,0.646282748827612
2018-03-04,0.6682673670981053
2018-03-07,0.6315262928156068
2018-03-10,0.6410429563871693
2018-03-13,0.6505596199587318
2018-03-16,0.6693741012943162
2018-03-19,0.6881885826299005
2018-03-22,0.7252985681860813
2018-03-25,0.7207278184205589
2018-03-28,0.7392546739823671
2018-03-31,0.7241355593697241
2018-04-03,0.7090164447570811
2018-04-06,0.7317170012192834
2018-04-09,0.7544175576814857
2018-04-12,0.7791096105796286
2018-04-15,0.761101732132808
2018-04-18,0.7945976364659538
2018-04-21,0.7944819608891389
2018-04-24,0.794366285312324
2018-04-27,0.7996727735884448
2018-04-30,0.8049792618645656
2018-05-03,0.8102857501406864
2018-05-06,0.8383042582067153
2018-05-09,0.8663227662727442
2018-05-12,0.8727662102794971
2018-05-15,0.8792096542862501
2018-05-18,0.8820609017069969
2018-05-21,0.8946601639467266
2018-05-24,0.8823422748077285
2018-05-27,0.8694178703807915
2018-05-30,0.8564934659538547
2018-06-02,0.8381354343462764
2018-06-05,0.819777402738698
2018-06-08,0.8336522228474956
2018-06-11,0.8363534046145188
2018-06-14,0.8353467143125116
2018-06-17,0.8250453323954229
2018-06-20,0.8147439504783341
2018-06-23,0.836043894203714
2018-06-26,0.8573438379290939
2018-06-29,0.9004689551678857
2018-07-02,0.9036328393672229
2018-07-05,0.9067967235665602
2018-07-08,0.9099606077658974
2018-07-11,0.856562246107672
2018-07-14,0.8049521665728755
2018-07-17,0.8210279497280059
2018-07-20,0.8265522416057025
2018-07-23,0.832076533483399
2018-07-26,0.8293659726130183
2018-07-29,0.8266554117426375
2018-08-01,0.8154942787469518
2018-08-04,0.824967173138248
2018-08-07,0.7931657600825361
2018-08-10,0.7815231664790846
2018-08-13,0.769880572875633
2018-08-16,0.7809729257175013
2018-08-19,0.7920652785593696
2018-08-22,0.8363659101481898
2018-08-25,0.8376852372913148
2018-08-28,0.8588820108797597
2018-08-31,0.8619677358844493
2018-09-03,0.8650534608891389
2018-09-06,0.8760363909210278
2018-09-09,0.8870193209529167
2018-09-12,0.875608078596886
2018-09-15,0.8744450697805289
2018-09-18,0.88967048096042
2018-09-21,0.9039048334271242
2018-09-24,0.9181391858938285
2018-09-27,0.9590695929469142
2018-09-30,1.0
2018-10-03,0.9911836428437442
2018-10-06,0.9799787407615832
2018-10-09,0.9687738386794221
2018-10-12,0.9564997187206903
2018-10-15,0.9442255987619583
2018-10-18,0.9116801101106734
2018-10-21,0.9142312262239729
2018-10-24,0.8780779092102795
2018-10-27,0.8476302132808102
2018-10-30,0.8171825173513411
