,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local,kore local
,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
datetime,,,,,,,,,,,,,,,,,
2015-09-22,0.4994721944566404,0.4712632270443728,0.4747689287963785,0.4886378332440374,0.44173112338858256,0.4701658167944528,0.4680151156784381,0.4788533768315561,0.48923640182207806,0.47817450934026906,0.4776950948688985,0.47097205146325644,0.48227562107615685,0.471685053606994,0.4772257632643557,0.4759801263098961,0.4607652476570411
2015-09-25,0.49393257167412424,0.4666033375395218,0.4696519161942708,0.48246716056681527,0.4383241252302025,0.47075277889871203,0.46330279386310674,0.4734098312876943,0.48219784586130027,0.47332229841570117,0.4707698601316876,0.4678064222581484,0.47602197597541696,0.46611011446517797,0.4709489022769389,0.4751054040342188,0.4586445787429098
2015-09-28,0.49544592562145634,0.4672366288109723,0.46782580673512114,0.48317845068080645,0.43777163904235705,0.4697806229135331,0.46358372074055954,0.47298675779982985,0.48005978988396747,0.4698983211161024,0.4683153465539414,0.46569600278807727,0.47344406271288675,0.46484821945672594,0.46923173937929885,0.4738283095117303,0.4588633024425728
2015-10-01,0.4935402206507417,0.46489250589575254,0.46152719389473945,0.4788183346573802,0.4353130755064452,0.46530503686855745,0.4614722380809977,0.46880303108649973,0.4740808014871786,0.46410971860959976,0.4628219114037483,0.46223026806199535,0.4689351649913498,0.45993247919992025,0.4645750264365476,0.5036650863350886,0.4569138085977441
2015-10-04,0.4848057395349704,0.4622837239417179,0.45825582133423154,0.4751325586121535,0.43255064456721865,0.46236105506438224,0.45898014481327354,0.46626459015931104,0.46830994243331514,0.45970205722392954,0.4596466279658711,0.46012952941518076,0.4655044819423545,0.45723918089829957,0.4609563724206177,0.5219555291195046,0.4542891242017779
2015-10-07,0.48156417274655017,0.45827602992537564,0.4583534742464861,0.471456020100874,0.428499079189687,0.46112293187571046,0.45779300220210334,0.46269196959511844,0.4625485438041314,0.4549160558051549,0.4568999103907745,0.45762219619156375,0.4611916232521899,0.4553840068933365,0.4590063738758403,0.5245272126099958,0.45316697652524146
2015-10-10,0.47968649284893616,0.458587949506836,0.4601600531231837,0.46971936371866213,0.4266022099447519,0.4623702263472619,0.45760269689802346,0.4625227401999727,0.4605807754710101,0.4536769921967373,0.4567927689250793,0.45970357319186395,0.4598193500325911,0.45486606491225534,0.45927801546416724,0.52508703486643,0.4515788522711601
2015-10-13,0.47678122693770036,0.46073357814294463,0.460042869628479,0.469479187836016,0.426685082872928,0.4625995084192373,0.4593970040507839,0.4625133385669084,0.45952120790702317,0.45265547410735474,0.4546889001441543,0.45985846636397915,0.45865291779593315,0.45510149308547376,0.46049070112634233,0.5275537516838407,0.4525012957001776
2015-10-16,0.47040085196222237,0.4570188994910038,0.4574745980361998,0.4615349086407896,0.4237016574585636,0.4597564107267322,0.4593063824774128,0.4602005368332481,0.4572885476829051,0.4503759754078975,0.4523999688315741,0.4580578332381384,0.4559475791630125,0.4536324212845902,0.4585115981256727,0.5267665016357305,0.45020945171674304
2015-10-19,0.46478649565144364,0.45220777624968667,0.4543204089703959,0.45650045263916395,0.4214180478821365,0.4548039179720464,0.4559443221053206,0.4558757856239631,0.4552734772263922,0.44860723575313305,0.4508318073791248,0.45566666989360716,0.454163623977534,0.45191850418355817,0.45708547978695574,0.5252882209898363,0.44956279034382446
2015-10-22,0.4467196651937928,0.4447500626202197,0.445277749295678,0.44580338832745225,0.41262430939226524,0.444385340621446,0.4530534939147611,0.44389810510085626,0.4489349926918214,0.44334830929297725,0.44560135582654836,0.4489094552600749,0.4484294823099285,0.44631531366095467,0.4523026475353377,0.48563706023337616,0.4454545886805726
2015-10-25,0.43482769250889863,0.43927729178186414,0.4362350896209601,0.4351155615496891,0.40483425414364665,0.43858908984188727,0.44779744265919963,0.434712709597658,0.4446778015865127,0.436500354693781,0.4412182958662881,0.44178436934276905,0.44373434750858914,0.4424637087470975,0.4486063816370294,0.45266877766309177,0.44061413810975175
2015-10-28,0.41379954599381585,0.43046792663273376,0.42188011151962534,0.4169915199438357,0.39290055248618766,0.4249238783521034,0.4420792213794414,0.4191154003450396,0.43923805739639643,0.42644596831402165,0.43310476487318417,0.43213258855533043,0.43596139991472294,0.437623305505723,0.4428048934291841,0.4436416437781007,0.43016294915625003
2015-10-31,0.4057096415593148,0.4231047340885566,0.41136289286987177,0.4038465091359216,0.3847697974217314,0.4159543636963933,0.43847248275924505,0.4088112105072658,0.43153727170812745,0.41785764956254384,0.4260431682705418,0.42517207663339635,0.4277865723065469,0.4307582199746681,0.43653773392706474,0.4407725547138782,0.42169929295186626
2015-11-03,0.39985240128168065,0.4148057827999977,0.40260342664069076,0.3943687993053378,0.3760220994475139,0.4088924758795257,0.43248239675937244,0.40026512605239545,0.4211970275345662,0.40911799479782424,0.41738418981571707,0.41820188388820567,0.4161712596978057,0.42280074771987847,0.43028997739554015,0.4879813159321914,0.41203741126236865
2015-11-06,0.39361215167169555,0.403727911603881,0.39506462181468405,0.3811868383616313,0.37039594843462204,0.40230749477236816,0.42672792685026617,0.39254638530712793,0.41271102659798353,0.401494443130764,0.4104589550785062,0.4117641364221611,0.4051636680863165,0.4150127837498055,0.42385789264336315,0.4520827137383878,0.4013674986092033
2015-11-09,0.3917998636113106,0.3989829531222675,0.39024056794933804,0.37478522733571096,0.36752302025782657,0.3969789794196411,0.41946007666585106,0.38668916790846536,0.40482103241614475,0.39653818869709107,0.4049070791288423,0.40414532851873664,0.3985571527291082,0.4083548750111822,0.4179205836413551,0.42117002851594604,0.3948343167975048
2015-11-12,0.384270460638785,0.3895119403760994,0.38041668497658765,0.3619912428178175,0.36373848987108653,0.3883671447962149,0.4119837968626811,0.378378124280187,0.3970918654538404,0.3904469141641049,0.3978747029259369,0.3978334317550363,0.3919016276140585,0.3978171099779174,0.4108967082860386,0.38980248771015236,0.3885198586854713
2015-11-15,0.37798350257363666,0.38458739183243296,0.370358435014428,0.3548598666100102,0.3598618784530384,0.3822132139843717,0.4063199485269459,0.37108245702278464,0.38969381335528136,0.3871742728777492,0.39186504071375733,0.39305110506597507,0.38785342161624337,0.3901327344040605,0.4038631314454241,0.3520407270691556,0.3817774629001815
2015-11-18,0.36893140396274543,0.3738403444348348,0.3536207258540971,0.33891588301587044,0.35184162062615115,0.3676675593382005,0.39848118243028924,0.3601201528705531,0.38121727284337775,0.3792291321825495,0.3817937429384036,0.3831185804040776,0.3800510681676728,0.3788415992164949,0.39247358770627805,0.36431308059691014,0.3776787709630026
2015-11-21,0.36043980681382964,0.36106109370347733,0.3389825543072261,0.3292718975742233,0.34472375690607704,0.35258079900216466,0.391204270088537,0.35063390510931725,0.371435193725846,0.3696003783400326,0.37357307047960386,0.3711530828581666,0.37128812346538187,0.3675222126481424,0.3806862830699384,0.33200958695614124,0.37330429696972606
2015-11-24,0.34939792801292896,0.3501250041352972,0.3254869218337263,0.3208287915458094,0.3314364640883976,0.33832862540812153,0.3836373687119954,0.3381955445660913,0.36039487812607846,0.3552423740837074,0.3630147660419995,0.35945864836345726,0.361525379703099,0.3563911686183653,0.36702659177120106,0.3103514634103676,0.36707542639234286
2015-11-27,0.3418872084224691,0.33846110221037556,0.31291899202663975,0.3142609049088263,0.323830570902394,0.32862540812208824,0.3769857452265083,0.3300349270668314,0.3524008192727767,0.34676755734216086,0.35412202438929447,0.3514719691762579,0.3513509539749371,0.3441865721187122,0.3548221232670729,0.3017879323314852,0.3588400036136957
2015-11-30,0.3387951086905753,0.3304079057435739,0.3059954005478325,0.31172982060709065,0.31403314917127134,0.31856451080377113,0.3669992478409411,0.3226640467449198,0.34292147374495685,0.3408181603215889,0.34149881170374374,0.3388675372953716,0.341852862905005,0.33438334298588823,0.34321914685138366,0.3216528752121198,0.3523828996105772
2015-12-03,0.3321625080572089,0.3186683869504189,0.2969527408731139,0.3057346610748798,0.3033517495395951,0.3050735536886902,0.3462106589094598,0.31380770839894945,0.33296910698321225,0.32887207377630623,0.32898274048389026,0.32580810672139493,0.3316392293705689,0.3198432990079052,0.3273378154195413,0.37108343101065355,0.34193171065707545
2015-12-06,0.32591291675619094,0.3084884660645668,0.2896287724540657,0.30001662756110614,0.2969337016574584,0.2977456986683298,0.33568949424099914,0.30614537745206327,0.32386817844252996,0.3173043272641286,0.3178595083180737,0.31574973135715456,0.3216804465769137,0.3094279566247134,0.31718036031316454,0.3725442172110354,0.33951624023469995
2015-12-09,0.31220865601091186,0.2844612061835688,0.268857998017646,0.288386572320653,0.28275322283609533,0.28426391283612734,0.3191510571006537,0.2896549130583983,0.30990459161711714,0.29881295814613384,0.3015740055323958,0.3004540306107625,0.3083203865889702,0.29579195683189036,0.3000572387632549,0.3747047812319586,0.3212290369975896
2015-12-12,0.2978411352022941,0.26471575146625825,0.2523546558467231,0.27642396585807505,0.27094843462246737,0.2689203565794783,0.29853464915857797,0.27447127566058266,0.2953166167629263,0.2805013005438643,0.28721704912923196,0.2846646078782538,0.2955582456467082,0.2815344266617688,0.2851169514052608,0.2904165427476777,0.30220007512683605
2015-12-15,0.2790363111530453,0.2480516841294374,0.2340545000903287,0.2562861418515713,0.254456721915285,0.25474155324846814,0.2713481771470509,0.25655176304124033,0.2784297587118689,0.26107353984393417,0.2739217672497766,0.2670939136664175,0.2818355134507291,0.26468718658624396,0.2684595011496266,0.2739630167421851,0.2889910656123555
2015-12-18,0.2585686660999379,0.23492270538250312,0.21976787902757172,0.23678570768747642,0.24151012891344387,0.24358927326754456,0.25219077653626226,0.23927156147022777,0.261940238497306,0.2439347363442896,0.2591849456500566,0.25077204565476213,0.2703280223092419,0.2510135182857054,0.2518990657469663,0.22778642780917036,0.27497372938172604
2015-12-21,0.24676076863433857,0.21982768806151443,0.20756126499582453,0.22178395255602612,0.23060773480662974,0.23274881690450896,0.23437457521137497,0.22604346374965353,0.24479794897992968,0.22724994088436906,0.2443604628511321,0.23291092674521044,0.2598693399855914,0.23582369254964014,0.23677445016832105,0.18363044733297235,0.2572856388871726
2015-12-24,0.22975889095444116,0.2061599391284207,0.19080402525304288,0.20417721285125798,0.21699815837937358,0.21746945962801326,0.21551622579271157,0.21201622721866806,0.22806245772372757,0.20803026720264767,0.2252503214243975,0.21888341384551302,0.2437647335584524,0.21859035027003584,0.22119386478069783,0.17400850230051995,0.24477083937597224
2015-12-27,0.22510672882005137,0.2013582679956326,0.18046258184534625,0.1977017015537529,0.20779926335174947,0.2106551964488797,0.20941739390479233,0.20423167504195497,0.21998325504831842,0.19810829983447614,0.21674718510149305,0.20883471930452915,0.23051249503776294,0.20668710183210168,0.21247222949833675,0.17176921327478528,0.23284564288125645
2015-12-30,0.2125047876166547,0.19393836280028146,0.1675138056804702,0.19291665896872198,0.19736648250460406,0.20000733702630275,0.20319169181415334,0.1923198059502937,0.20723060258174983,0.1867013478363679,0.20438695601355839,0.19581401202358192,0.21515283692983292,0.19346545562414308,0.2017423867594126,0.16684452686272083,0.2185905634988187
2016-01-02,0.20392911524844215,0.18602694796141636,0.15866645183025938,0.18446431540635888,0.19066298342541418,0.19137715983711784,0.1951807447280899,0.18362329536640548,0.19795938639685534,0.17285410262473364,0.1920851677250945,0.1786886356815782,0.20107723447738474,0.1814586187899928,0.18856776972554612,0.16352932943790324,0.21333168498081465
2016-01-05,0.19526936766093472,0.1752893526723467,0.14776838682271493,0.1775823526151456,0.17635359116022128,0.17878498844418297,0.18078097671931848,0.1704045992788943,0.18562299261613813,0.16175928115393715,0.17906260957649892,0.16112762229299912,0.18441391681083777,0.1698002156522058,0.1756356898241124,0.18411154458459514,0.20580949165759238
2016-01-08,0.18550730053154227,0.16215092181688395,0.13965342981441026,0.16483455576699244,0.16040515653775358,0.16789867566675282,0.1629557132370928,0.15806965669936854,0.171971599805115,0.1488105935209265,0.16276736665757666,0.14630628188621053,0.16785842061154418,0.15534492581658269,0.16212152080483527,0.16749182134672216,0.19008991446001358
2016-01-11,0.17687557801713294,0.15044921145784593,0.12878466068054267,0.1565484878156933,0.1520718232044203,0.1581862870978386,0.15276078623277015,0.14817913871639557,0.16070423401306452,0.13744147552612934,0.15015389410527233,0.13535727078230697,0.151185300993428,0.14487308067181778,0.14959690328589392,0.14262346704921158,0.1719073182096989
2016-01-14,0.16272291610227324,0.13253746579518239,0.11125596293095397,0.14522327119552184,0.13477900552486233,0.1453923474815661,0.13857851000009072,0.13269464906054168,0.14744071861385805,0.12516434145187966,0.13738457942104643,0.12275283890141941,0.13591386044961626,0.13118999524435046,0.137935717958419,0.11724777383180852,0.15865076006485665
2016-01-17,0.15007426644371208,0.11740464004007663,0.09790680982583563,0.13548691041439662,0.12238489871086598,0.13526725118309507,0.12068074925916832,0.12051953424309805,0.13569087116320636,0.1146937810357061,0.12415747847430554,0.10944170692275618,0.12260281021951484,0.117403321420667,0.1262939356015408,0.03632721610888519,0.14833270727636752
2016-01-20,0.13004568086915175,0.09912426214477749,0.07780984048396705,0.1174275315461787,0.10970534069981586,0.12128104479254537,0.1048129117617739,0.10392565188573229,0.11909728627718043,0.10255852447386991,0.10832002181789828,0.0954335556695738,0.11018373758215334,0.10213815866917125,0.11022827594904809,0.023320095869561675,0.12297026784143582
2016-01-23,0.12165684232159724,0.08526747104110237,0.0677808863954842,0.10596375191678829,0.10239410681399672,0.1090832385634105,0.09203526991635667,0.09333001142298457,0.1039038442435678,0.09377157720501293,0.09636887832625489,0.08585922146819344,0.10100911091398336,0.08992414504258878,0.09765515100361913,0.016610976015115003,0.10538678433367739
2016-01-26,0.10686894541649955,0.07389658448058291,0.05900188958385111,0.09464777283056536,0.09267955801105017,0.09735316776110609,0.08126036484245407,0.08154976519421445,0.09020514930915174,0.08329155828801177,0.08425215256944692,0.0764494612621855,0.08837439534211246,0.07662716181920028,0.08307381860162842,0.014161753643217923,0.09323335441322628
2016-01-29,0.09860154885237338,0.06467132655617142,0.05272280732592085,0.08397842112069745,0.07990791896869258,0.08493525074287422,0.07009578700305388,0.07279684481194366,0.07774577000761462,0.0734074249231494,0.07227178867806916,0.06972128909842489,0.07569067001240015,0.06679568130559012,0.07253800556865274,0.010470425639858767,0.08820270932095756
2016-02-01,0.09010061001242403,0.06020047922190187,0.04733236656950163,0.07897167772091623,0.07429097605893208,0.07762573828827185,0.06306355290940575,0.06602766900610658,0.06960980478413668,0.06305982501773479,0.06060310905053183,0.06064067688316177,0.06485951352914417,0.05792474773871176,0.063816370286291,0.010461678417102,0.07799877324533641
2016-02-04,0.08212280587031912,0.056759911717306336,0.044129351047570806,0.06978956897666613,0.06716390423572786,0.07107744231263047,0.05789812322721537,0.06071574632513724,0.05938308570671757,0.05518089382832837,0.05501227256788919,0.05221836064938899,0.056380825422342455,0.04971301305684625,0.0558126449159368,0.010225503402669298,0.06387683002791131
2016-02-07,0.08088970265397473,0.05634401894202587,0.04593592992426972,0.06511537679901035,0.06407918968692458,0.06872042261271512,0.0542732602923453,0.057585002514937686,0.05366898920092481,0.04741546464885328,0.05122336073557478,0.04818145735113354,0.053322616532952685,0.04663361255114612,0.052514139914821484,0.010549150644670862,0.06029166329863897
2016-02-10,0.07417302680131099,0.04938726706460004,0.04186380348327863,0.06062593530031252,0.05637200736648271,0.06211709893980012,0.05020435164795341,0.05427562767652742,0.04810625948998863,0.04205249467959312,0.046324073713328785,0.04323455666669922,0.047441445591817635,0.04176495792898537,0.04813877004569453,0.009473242245587356,0.05564140724926481
2016-02-13,0.06541986230347455,0.034519100348309774,0.03219616517013517,0.05083414931549848,0.04166666666666643,0.04487508712718719,0.03991880307025908,0.04285264350417745,0.03928914368965999,0.032499408843697765,0.03486967701718177,0.02995246715780692,0.0395704784822666,0.032809270219748374,0.03880594118959655,0.007688808803205147,0.04708265378415837
2016-02-16,0.040514914009734775,0.022127386066646694,0.020546172738235797,0.030299111349234364,0.028848987108656368,0.027724788143365924,0.02645243726721527,0.027791227336188665,0.03005576920347931,0.023825963584771445,0.0254801885689797,0.02105579058443129,0.02914120201332109,0.02337330903714516,0.02751341230342443,0.006166792043526536,0.03950340210450341
2016-02-19,0.026838678337553094,0.011058966979058475,0.01744081012855953,0.014881667190127245,0.016104972375691026,0.014729080303753254,0.016511250668333925,0.019884453929648088,0.01917628082324614,0.01609836840860744,0.01720107531071055,0.015440913095249437,0.02049588072985339,0.016122121302011443,0.0208872978453003,0.003472647434439389,0.034158936051847735
2016-02-22,0.02254150046241486,0.007627851582991391,0.013964366452318489,0.012036506734162638,0.01022099447513824,0.010849627645914626,0.012116104359803386,0.016434054595283,0.014569054004833932,0.009581461338377544,0.011766080959988125,0.009138697154805654,0.01689856450419279,0.011592483249284571,0.014561929431396593,9.621945032443441e-05,0.026722330263277753
2016-02-25,0.012527207675133423,0.0041967361869249525,0.008154018173206221,0.009727123247178535,0.0037937384898714026,0.003980336769507452,0.006579126226789749,0.010313591470838723,0.009441503829106045,0.005712934499881737,0.007334320333502136,0.004637114340203233,0.011174224788155855,0.006469566200047284,0.008411187752845248,0.0,0.008568263191178767
2016-02-28,0.007697553411118486,0.0008790460932070881,0.004843584447796123,0.006235335414857647,0.002965009208103573,0.0,0.0022655393342937164,0.006440118648609177,0.005856002875968938,0.0022700401986283894,0.0038863131647645455,0.003175310028364564,0.006978989516813804,0.002608544159262006,0.005384324340056857,0.0010234250625429048,0.002263314805216923
2016-03-02,0.004325202948237577,0.0,0.0,0.003898239326029757,0.0006998158379373761,0.0012656370373088787,0.0008337184750200233,0.0023222033667246117,0.0040396013377036015,0.0,0.0,0.0,0.002136825441946222,0.0,0.00164925250055832,0.0010934028445970388,0.00038038904289392205
2016-03-05,0.0,0.0021834370702237455,0.00021483640695788516,0.0,0.001289134438305792,0.000651161084412521,0.0,0.0,0.0,0.0004823835422081214,0.0007110297268873458,0.0002517014046878859,0.0,0.0012336436276651562,0.0,0.001145886181137043,0.0032618360428130627
2016-03-08,0.007109026876045642,0.007675112125636899,0.009706699478045021,0.0065678866369843466,0.0,0.002833926409626729,0.0005074808108813771,0.003854669556102236,0.002052912155226717,0.0015606526365563322,0.0019869871819848356,0.003698074484254078,0.0011860361397956916,0.0017704198626037932,0.00251268469202671,0.0373506411714281,0.0
2016-03-11,0.014591721393406738,0.013904051646320617,0.01952081715956932,0.011519204833077992,0.00322283609576448,0.012812282182031854,0.004050784329717558,0.01374518753907586,0.004351795352093269,0.00899503428706571,0.0072466591342976745,0.016041124137196557,0.007380869531124288,0.009435961182601928,0.00978879866507598,0.05969979531498747,0.002111159188060262
2016-03-14,0.03119190635888938,0.028422490347034125,0.035242936032459767,0.029162894673637856,0.013278084714548652,0.03308998862760916,0.014680694886224246,0.030104029069849624,0.014048730647518895,0.01808465358240688,0.016636147582499077,0.02770651616213431,0.017359256227915235,0.022233836678767372,0.019674612183125863,0.08025576879340846,0.01905749104897051
2016-03-17,0.046316104141171544,0.05412277343768443,0.04784016171322251,0.04494984019066276,0.027219152854512322,0.04823177666091925,0.031744737152126626,0.043933831306498375,0.024426816519793296,0.0246677701584294,0.027243152686329215,0.03889754784746855,0.028141402953328485,0.035285974602008066,0.030666395025078893,0.127735693917182,0.04713020241451939
2016-03-20,0.054237858137080326,0.07468110948849897,0.0584062068191024,0.05212740406821041,0.039779005524862104,0.05699035181041132,0.05762625850710034,0.05167137531789253,0.03210868135870602,0.03145897375265999,0.03635017727042588,0.0505242165793775,0.034199009022696736,0.04578607112755917,0.044520116029764675,0.12985252182432078,0.054148380255906764
2016-03-23,0.059132904238325575,0.08482322194023396,0.06508566601727427,0.05735584828274255,0.055653775322283834,0.06566638541399203,0.06244732621047713,0.060311476103399445,0.0398662295950464,0.03846772286592562,0.046324073713328785,0.06074716593899164,0.04484392842615031,0.05530678645252102,0.0562686147249148,0.12941516068648182,0.055203959849936896
2016-03-26,0.060879800461479575,0.09181778225177555,0.06814220217082426,0.05467696343784066,0.06028545119705318,0.06954583807182942,0.06816554749023536,0.06361144930874542,0.04481403170188299,0.04322534878221743,0.0523337359255077,0.06506481311170724,0.04988213153238886,0.061748101271782735,0.06384547474218383,0.13124333024264787,0.05598375738786875
2016-03-29,0.06176726110960657,0.09687466031484938,0.06920661891439228,0.059360393149445,0.06016574585635348,0.07350783227557878,0.07118324588351521,0.06499348936910329,0.051105214113061515,0.047216836131472824,0.05627848988974166,0.06839501631218703,0.053979347288045425,0.06545844928170758,0.06891935155272287,0.13322020258567835,0.056516302047919985
2016-04-01,0.060300615617439,0.0970069898342568,0.06678482669049322,0.05761449923328456,0.06081952117863712,0.07110495616126822,0.07596806495754395,0.06445759628447498,0.05407578746209903,0.050773232442658134,0.05856742120232193,0.06996330967985491,0.059448836263300775,0.06965848789192866,0.07331412439244528,0.13329892759049045,0.0555177808103245
2016-04-04,0.05859108615841661,0.09327340696525847,0.06448021796130016,0.056893971585346106,0.05902394106814026,0.06785832202208403,0.07467217645832777,0.0644858011836653,0.05337571603589206,0.05160558051548784,0.05815833560603134,0.06827884643310062,0.05885091721761932,0.07110872543895541,0.07231487140681275,0.13278284144784003,0.05289309641435831
2016-04-07,0.054293908283278375,0.08908612288686261,0.05955851118369893,0.054270511944131794,0.05613259668508329,0.06486848380351486,0.07350315816183131,0.06127984430895651,0.05350816198139107,0.05178529203121308,0.05631745042272238,0.06723331752132158,0.05896854063644123,0.07170200443546583,0.07117009614171939,0.13302776368503008,0.05232251285001711
2016-04-10,0.051267200388614216,0.08774392347572955,0.057273433036956645,0.05050159809337367,0.05586556169429101,0.06299754209618867,0.07224351829196442,0.05877900991402246,0.05339463688524961,0.050829983447623794,0.055401877897689744,0.06555853509782515,0.05956645968212335,0.07142890775453246,0.07036487286203534,0.13335141092703046,0.05148565695565126
2016-04-13,0.04996870533504016,0.08479486561464665,0.05584770051804856,0.048164502004545154,0.05533149171270707,0.06063135111339302,0.0723885128093591,0.05653201961180645,0.053744672598353097,0.050877275951761204,0.055431098297424784,0.06406768831621357,0.05871368989565898,0.07146657626224741,0.06992830602365212,0.13295778590297594,0.051856536272472845
2016-04-16,0.051267200388614216,0.08549432164580081,0.05789841167538152,0.05000277126018488,0.05506445672191542,0.0618694743020654,0.07136448903025856,0.05732175678915408,0.05467179421684235,0.05140695199810802,0.05814859547278566,0.0635449238603247,0.06045843727486192,0.07258721436676836,0.07037457434733273,0.13231923864173079,0.05348269943084289
2016-04-19,0.056507889058076854,0.08246964691648574,0.05710742308612437,0.05093576218892633,0.05400552486187829,0.06054880956748228,0.07227070476397592,0.05731235515609042,0.05467179421684235,0.052305509576731635,0.05585966416020606,0.06242194836248873,0.05878230355663881,0.07247420884362352,0.0691909931410498,0.13301901646227332,0.05063929133521372
2016-04-22,0.05707773221108516,0.0790290794118902,0.05596488401275256,0.046594121233395354,0.054300184162062816,0.05946659818775421,0.07183572121179127,0.05625937225296047,0.05744369864763231,0.0539985812248758,0.05682393735146311,0.060146954897043865,0.05831180988134782,0.07172083868932394,0.06814323272893166,0.13213554696383928,0.05298819367508163
2016-04-25,0.056862873317328415,0.07852811765984653,0.05613089396358484,0.05083414931549974,0.05341620626150988,0.0594574269048758,0.07281443420420658,0.05586450366428633,0.05819107219723092,0.05289193662804412,0.05685315775119815,0.057833238138570844,0.05707676398370939,0.07000692158829193,0.06782308371411647,0.13155823026189148,0.049174793520073326
2016-04-28,0.06172055265444142,0.08050360834243069,0.05999794928884209,0.05153620189554233,0.055267034990791844,0.06337356469422933,0.08764918576516267,0.05828072336164813,0.060783228559129585,0.05596594939702067,0.05869404293450777,0.05775579155251324,0.05968408310094593,0.07194684973561362,0.06980218671478605,0.13135704413848642,0.057971290136988055
2016-05-01,0.08253384027576681,0.08774392347572892,0.07275141962921171,0.06331405767916233,0.0640607734806631,0.07512197806229183,0.11915830682652295,0.0665071522923536,0.06659192931170689,0.06306928351856175,0.06342774769158853,0.06159907838562599,0.061722889027206004,0.07640115077290996,0.07432307886337451,0.16073896537849286,0.062307725225974615
2016-05-04,0.12185301783328882,0.1102021333408948,0.10396129038558195,0.08917915273338643,0.08498158379373903,0.10524047103708865,0.13811633997589456,0.0883941540645614,0.07978922173816352,0.07280208087018235,0.07494058518720563,0.06888873829830494,0.06853524536735314,0.08654339647516907,0.0848976978375391,0.24764262346704882,0.07615388638730404
2016-05-07,0.12897138640036673,0.12600605880156743,0.11728114761702413,0.1005597945572455,0.09469613259668495,0.11890568252687131,0.14187713527082277,0.09754194303550567,0.08659126708197863,0.07869472688578803,0.0808723263334251,0.07328383205707814,0.07279909429967571,0.0930412140560032,0.09546261532640696,0.25150014870278714,0.08015748106375833
2016-05-10,0.14118097658038084,0.1393524360446704,0.12819874320701935,0.11264248896114779,0.10344383057090246,0.12951685681793149,0.14847438581228622,0.1092939843650842,0.09151068791477986,0.0860723575313311,0.08685276814586897,0.07889870954625999,0.07731779397278052,0.10172380508430619,0.1032335050496238,0.2522261681915994,0.09103660769051633
2016-05-13,0.15797733705755443,0.16185790645248244,0.14476067712529322,0.12843867201211998,0.11922651933701672,0.1493910268168304,0.16132452491640203,0.12601948958534048,0.10347812513303732,0.09373374320170184,0.09863832937234646,0.09510440767882897,0.08710014163820116,0.11575532420813615,0.11641782356878833,0.25408057941603573,0.1033992515845581
2016-05-16,0.17821143983483922,0.1808755488130515,0.16108824405415845,0.1489737099783841,0.13590239410681404,0.163221321398437,0.19364924013810675,0.14279200297091568,0.11620239632557054,0.10202884842752374,0.10955701874001704,0.11138755239745556,0.09842139569988391,0.12817651462715213,0.12803050146977565,0.25478035723657766,0.12225703838601029
2016-05-19,0.20726409894719144,0.2039765020581963,0.19220046189827478,0.1733423245330431,0.15738489871086553,0.18472797974980704,0.22456932097255114,0.16610805296880093,0.13411098024190304,0.12309292977063042,0.12861845950052592,0.1361898215824276,0.11511411922113786,0.1485740115548152,0.14756929285873674,0.25680096569339256,0.1521080685270865
2016-05-22,0.23000177492129598,0.21909987570477296,0.21449462176585649,0.19284275869713854,0.17770718232044166,0.2050607138926592,0.23883315662126506,0.18609592486214857,0.15473470604095413,0.14176401040435108,0.14516694588381987,0.1513209483334466,0.12924853338299666,0.1700262266984955,0.16482823520281045,0.25993247144031745,0.16778009709430364
2016-05-25,0.27835436770764277,0.24555632747775202,0.2507238522120819,0.23212999057771525,0.2051381215469618,0.23670163982537867,0.25518128845752996,0.22063752473804701,0.18725964608551218,0.1623646252069042,0.16654653835664537,0.16991780981054685,0.14919550482501068,0.19775024837672217,0.18962523162296166,0.2604485575829673,0.18950982116960136
2016-05-28,0.29370276607471524,0.2628158776519069,0.2720024217922231,0.25013394424224494,0.22462246777163938,0.25517260354378307,0.2629656816101636,0.2379741361074415,0.20742927149999674,0.1815275478836606,0.18440020259477186,0.18999583724599953,0.17070098656642588,0.2184585104930329,0.2119580507775744,0.2612358076310769,0.20609478343976365
2016-05-31,0.3097704746513218,0.2762378717632434,0.28660153217419254,0.27639625325623063,0.2403591160220999,0.27073627058953026,0.27944068364914887,0.25566800953325614,0.2263595812816037,0.2008985575786231,0.20341294268905633,0.20952205775579175,0.19130468876353332,0.2347501400797629,0.22935281391581158,0.30974790504015015,0.21472961471344873
2016-06-03,0.3204573691929722,0.29154083547187293,0.29803668819913404,0.28463613353779077,0.2586003683241248,0.2803110899152564,0.30468785399052084,0.26855764846353813,0.2419882028504259,0.21610782690943453,0.21964000467526418,0.2254857353069307,0.2130944271004364,0.2515879630283596,0.2462042938773923,0.3401707457882124,0.23242721493407384
2016-06-06,0.32750100423178563,0.29784539186078945,0.3057024418110715,0.29006780349917793,0.2721823204419887,0.2862449099380026,0.3146652892187515,0.2769909133216434,0.25094722502093136,0.22386379758808267,0.22807496006545355,0.23494389962922396,0.2242196421307482,0.2606001534991684,0.25463488460083294,0.3390860901663721,0.24397202238589571
