,Foreign oil,korea oil,Foreign oil_1,Foreign oil_2,Foreign oil_3,Foreign oil_4,Foreign oil_5,Foreign oil_6,Foreign oil_7,Foreign oil_8,Foreign oil_9,Foreign oil_10,Foreign oil_11,Foreign oil_12,Foreign oil_13,Foreign oil_14,Foreign oil_15,Foreign oil_16,Foreign oil_17,Foreign oil_18,Foreign oil_19,Foreign oil_20,Foreign oil_21,Foreign oil_22,Foreign oil_23,Foreign oil_24,Foreign oil_25,Foreign oil_26,Foreign oil_27,Foreign oil_28,Foreign oil_29,Foreign oil_30,Foreign oil_31,Foreign oil_32,Foreign oil_33,Foreign oil_34,Foreign oil_35,Foreign oil_36,Foreign oil_37,Foreign oil_38,Foreign oil_39,Foreign oil_40,Foreign oil_41,Foreign oil_42,Foreign oil_43,Foreign oil_44,Foreign oil_45,Foreign oil_46,Foreign oil_47,Foreign oil_48,Foreign oil_49,Foreign oil_50,korea oil_1,korea oil_2,korea oil_3,korea oil_4,korea oil_5,korea oil_6,korea oil_7,korea oil_8,korea oil_9,korea oil_10,korea oil_11,korea oil_12,korea oil_13,korea oil_14,korea oil_15,korea oil_16,korea oil_17,korea oil_18,korea oil_19,korea oil_20,korea oil_21,korea oil_22,korea oil_23,korea oil_24,korea oil_25,korea oil_26,korea oil_27,korea oil_28,korea oil_29,korea oil_30,korea oil_31,korea oil_32,korea oil_33,korea oil_34,korea oil_35,korea oil_36,korea oil_37,korea oil_38,korea oil_39,korea oil_40,korea oil_41,korea oil_42,korea oil_43,korea oil_44,korea oil_45,korea oil_46,korea oil_47,korea oil_48,korea oil_49,korea oil_50
korea oil_2,0.9193411579232303,0.9902627162487144,0.934121076964845,0.9481132239736769,0.9611469852729055,0.9698926435127803,0.9731194151879647,0.9719396566352361,0.9682791836144812,0.9616275616618254,0.9527010099332897,0.9421711638652243,0.9310026109786634,0.9203355404038059,0.9080877392587318,0.8937562466246655,0.8783360009825872,0.8624248627304798,0.8456697470161435,0.8297380633581246,0.814279987810584,0.7997245178329843,0.7836515400497481,0.7658130237025568,0.7458575365865807,0.7242395849783794,0.6989555825591206,0.6720588001389269,0.6464902024511943,0.6198605617148674,0.5933802322875833,0.5681786181831198,0.5419152535271246,0.5122752563179293,0.48143914798960447,0.4582128593239813,0.4367383235142579,0.4101654572686605,0.38404802275196254,0.35748458078107237,0.32959028386291805,0.2960476518421222,0.25833390836404774,0.21965514613523027,0.18014748765290445,0.14079047162289712,0.10577526653731124,0.07246433304505723,0.045827749955671494,0.023529095722859925,-0.002037554689864063,-0.027159919535520934,0.9973010420863345,1.0,0.9971356956613948,0.9889866662986295,0.9763208795216256,0.9600738435824707,0.9409949595585542,0.9198488518631702,0.8969444005874094,0.87234863417882,0.8463720828682729,0.8190823698334573,0.790821051785135,0.7618670432417722,0.7324863088490654,0.7027072622431112,0.67215787288411,0.639950679782711,0.6059907930322085,0.5703794551626425,0.5332880197125839,0.4950648880741731,0.45644453487791464,0.4187621865505394,0.38426664185656206,0.3533631786974034,0.3254940896191713,0.30081396812001077,0.27827064052813816,0.2573204655529624,0.2373420171903019,0.21849957941841774,0.20016293624997866,0.18076631585976843,0.15979858469442576,0.13739372449029172,0.11357073207249996,0.08842595986314516,0.0627056385063727,0.03672913838673821,0.011148996554013564,-0.013484125653446987,-0.03621970206795177,-0.057071310240433985,-0.07494259810901213,-0.08982334357344554,-0.10351431652653294,-0.11724100564798047,-0.13245526045639547,-0.14862504231706836
korea oil_3,0.9034692201869098,0.9789456423296968,0.9176790043774121,0.9315900834138904,0.9461994460359402,0.9595368930452102,0.96805799828892,0.9718698429924436,0.9720359406871366,0.9683620986018832,0.96161209449497,0.9524194064364485,0.9423103379395482,0.9322012648516971,0.9203156068930781,0.9067283197972142,0.8915263023329825,0.875637660618278,0.8581968751833254,0.8401399920608515,0.823412262629764,0.8086691171333353,0.7923329149733386,0.7742033109069074,0.7541280374799575,0.7319157269636944,0.7058992943397056,0.678166739669284,0.6513025160425048,0.6240858307468417,0.5973807416096732,0.5718479219754986,0.5460936666838245,0.5173550191796912,0.48755346758112206,0.4643198951411192,0.44272222562361724,0.41744466500380456,0.39274709972809124,0.3671445721466786,0.33964309637319856,0.30572385756347137,0.26828751287963637,0.22947292871396796,0.18911269962769373,0.14951961125899962,0.11426245882100575,0.07979107767222134,0.050765185055152345,0.02616427712076825,-0.0014649142643017531,-0.028753052643613816,0.9895872736789075,0.9971356956613948,1.0,0.9969914695026448,0.9884572760694013,0.9753225778602791,0.9583564168052502,0.9386222399847547,0.9167371671597146,0.8928711943386214,0.8673105532034697,0.8401461996224295,0.8116570004198949,0.7821034776186989,0.751848364564494,0.7209829987279603,0.6893723969393906,0.6563756559507106,0.6218768897744995,0.5856622544010116,0.5476955552505987,0.508382341877922,0.4684956095026379,0.42943152935430495,0.3934112272929561,0.36089197437476117,0.3314324278122323,0.30518292383356654,0.2812445979311425,0.25923475736388235,0.23850439966929068,0.21917381962772414,0.2005589371093384,0.18125576851289782,0.16065631832307575,0.13857063038807232,0.11491315691195977,0.08975228285762517,0.06388363283216969,0.03790846940120346,0.012344340145903803,-0.012517605151014648,-0.03593289878128984,-0.05791778742476623,-0.0775762000572632,-0.09471598644016571,-0.11039371498085687,-0.12543593107788675,-0.1409317520629256,-0.15625899880965624
korea oil_4,0.8865718386049268,0.9642701787805239,0.9004891427051388,0.9139042509392905,0.9285936731838726,0.9436838485270471,0.9569172523853066,0.9662479179939522,0.9716981070425836,0.972013202256166,0.9682993770213106,0.961433388645209,0.9527503595920304,0.9434788744163607,0.9322067476040599,0.919159386109516,0.9047141228657655,0.8891875709262295,0.8716654367028883,0.8529414929612449,0.834262684141489,0.8181300151831636,0.8018350837781004,0.7837087758580379,0.7635034397376307,0.7413326696064911,0.715042799421431,0.6866665768490606,0.6588811794704001,0.6304076804223467,0.6030457282680841,0.5771929735984966,0.5512282222234165,0.5230799728550916,0.4942397355581229,0.4716080885198529,0.44989632137938346,0.4246371596447562,0.40095640322472526,0.37670825408296316,0.35027836851096256,0.31669435861239803,0.27913057894870896,0.24078203567155992,0.20027552717764366,0.1598327647961446,0.12409461085325975,0.08938815378330131,0.05836773685026314,0.03133161229790729,0.0014764037893345997,-0.027714066128414306,0.9775796807247998,0.9889866662986295,0.9969914695026448,1.0,0.9968605999522718,0.9880358559367055,0.9743456857480409,0.956823230764128,0.9364292388760137,0.9136623175953773,0.8888857691374553,0.862203287565554,0.8338911335149639,0.8041585608851035,0.7733377888280693,0.741635239625059,0.709000708741152,0.6750529081525822,0.6398552800336564,0.6031863367120559,0.5647005398721541,0.5245784686380882,0.48363305113243976,0.4432850235834358,0.40579285149218336,0.37165839379333626,0.3405030628172796,0.31256481788293117,0.286982737013948,0.2634883135388443,0.24159181631586552,0.22131409651401304,0.20201755011250055,0.18234962226414547,0.16182672840378748,0.14011848352946482,0.11683641722958289,0.09189935734936759,0.06604736859711224,0.039970908293291876,0.014361380953426574,-0.010609071976912089,-0.03450042760686261,-0.05740252965881816,-0.07853880223201563,-0.09772078299373335,-0.11554628666104517,-0.13230310315496344,-0.148496501493116,-0.16351256831391633
korea oil_5,0.8676718141075869,0.946893042574528,0.8817010049081334,0.8950283659933792,0.9094935810298838,0.924908061994168,0.9399535230601402,0.9541610870784143,0.9653593979617243,0.9711602791477593,0.9715055867469408,0.9678717370210691,0.9615933301537068,0.9534201065186596,0.9431153589061556,0.9309725727505238,0.9171142135994096,0.9025396502605277,0.8853619974771245,0.8666860148134984,0.8476560400408016,0.8293202111501164,0.8119494868941565,0.7942241373244181,0.7743243810229105,0.752320203859995,0.7265480355540743,0.6980359186591946,0.6694274055937228,0.6401005009638655,0.6114252615854653,0.5847550611267003,0.5585087888752996,0.530334654377355,0.5021093652885642,0.47978741949542886,0.45853903130907503,0.4334476464794576,0.4094358795424567,0.38611097937009203,0.36119016461137593,0.32885542198065754,0.2920441922737984,0.2537754935697123,0.21380116521313763,0.17324127950566495,0.136258680780373,0.10106668611092719,0.0688180060977357,0.03971208283622456,0.007670278475855098,-0.023507335634785295,0.9619970823641617,0.9763208795216256,0.9884572760694013,0.9968605999522718,1.0,0.9967656082788856,0.987594183503285,0.9734701991810868,0.9553893258604076,0.9342308160647146,0.9106529504633167,0.8848764666236337,0.8571523011046187,0.827700101629123,0.7967895519849556,0.764623228140733,0.7312820610170626,0.6964889964054704,0.6604906030244785,0.6232759754863054,0.5845008727549658,0.5440055911877216,0.5023372445200164,0.46091073461299875,0.421972314101744,0.3862136090967082,0.353333725768719,0.3235706146582889,0.29622230178603953,0.27099636410697353,0.24751539107214673,0.22586507545606813,0.2054183282833074,0.18500705793714003,0.1641330683161669,0.14254207833824772,0.11974099468601758,0.09529218058314776,0.06973387695396877,0.04374562083104467,0.017979964794076885,-0.007183368135511037,-0.03147467915896555,-0.05511804392696837,-0.07756480305903071,-0.09850236027570732,-0.1182026122191071,-0.13675730621656096,-0.1539291354664952,-0.16897290101847404
korea oil_6,0.8466729178937273,0.9275269291568131,0.8611370330928333,0.8747762261265123,0.8893885025332826,0.9047821667919848,0.9201792217787509,0.9362357041426378,0.9524401386203573,0.9641708076227197,0.970107128782216,0.9707247698281644,0.967738657909391,0.9617012507566894,0.9526430703312926,0.9417539068848313,0.9288773039756616,0.9150421650967809,0.8988899477544045,0.8807298637681241,0.8620379718506752,0.8431209453320635,0.8238140888692467,0.8052669290543567,0.7860801764091102,0.7646971160112691,0.7394912756922968,0.7116212900003336,0.6826729871599483,0.6525632349976496,0.6230286055074096,0.5948726396642092,0.5677321043172302,0.539487543699455,0.5112089599646437,0.4889247670805068,0.46786000285785995,0.44352972612213604,0.41944762536656977,0.3956938784711746,0.3718153496837958,0.34131052773441173,0.306156617458149,0.2688041197170841,0.2289906410646761,0.18899009068669326,0.15153573183061528,0.11506075156638178,0.08154663430611905,0.051131205850931505,0.017309330157264095,-0.015856897262504277,0.9437839893298492,0.9600738435824707,0.9753225778602791,0.9880358559367055,0.9967656082788856,1.0,0.9966374934237625,0.9871624979224103,0.9725901495934047,0.9538695454272755,0.9320124708018908,0.9075642486085032,0.8808615393861974,0.8521041824597891,0.8215699412039384,0.789426863838467,0.7557483499964696,0.7204010081356754,0.6836856156487218,0.6458086620128076,0.6066385369869837,0.565992721346455,0.52403384708586,0.48184431965097224,0.44163901665624367,0.40426768611232017,0.36965975292862496,0.3380599051027046,0.30882920410429837,0.2817803700560188,0.256509126937931,0.23313376505804692,0.21117593723843336,0.18958867871724697,0.1680011200816142,0.14610471499780034,0.12351678562294605,0.09966132860955425,0.07466466852994605,0.04903450880477267,0.0233194302674332,-0.002113994712698499,-0.026823046510253006,-0.05106327551910754,-0.07454741203993585,-0.09700224810272749,-0.11831964362421561,-0.13847352146784478,-0.15688885109188963,-0.17242023630842673
korea oil_7,0.824443369453026,0.9063744406074324,0.8387025712016475,0.8528619413178216,0.8679372811003244,0.8835960173759853,0.8989344101200227,0.9153919319462347,0.9336295035225934,0.950531533393183,0.9625231071744905,0.9689513185542138,0.970371050212694,0.9674656903835677,0.9606395421040531,0.9511980013813865,0.9396082224756316,0.9269131541212148,0.9114462097245011,0.8944059636335634,0.8764999182698113,0.8578219775022408,0.8381737159297977,0.8178976576719148,0.7980573857725125,0.7776060000356871,0.7533802201679188,0.7261971570566504,0.6978041601316612,0.6674057865943306,0.6370458168928088,0.60790822351061,0.5792962292838375,0.5502481467468409,0.5219126965612523,0.49912445271681155,0.4779940922088555,0.45401957053529945,0.4304414838971254,0.406522462537655,0.38229065736024687,0.3528535916503106,0.31985948843388634,0.284371374148614,0.24551812460165978,0.2057021943994988,0.16856338127287285,0.13161016915587542,0.09602789766713876,0.06431807776967394,0.02934908391327211,-0.005417747981163029,0.9234185968358197,0.9409949595585542,0.9583564168052502,0.9743456857480409,0.987594183503285,0.9966374934237625,1.0,0.9965410848846625,0.9867859966527387,0.9717211339149506,0.9524069666790044,0.9297874836019665,0.9045058669072364,0.8768607038205144,0.8470999525494027,0.8154187049426667,0.7818661036074418,0.7463103988670514,0.7091389538267594,0.6706344247899626,0.6308947634016894,0.5899399030134835,0.5478851781648415,0.5053864344309302,0.4643007439204557,0.4255539660319779,0.38925502384890004,0.3558380826253711,0.32471218802219415,0.2957123563026247,0.26853546585333493,0.24320280809485717,0.21934326965236497,0.19616259070419467,0.17337381837122773,0.15076194430893353,0.12791847124910177,0.10434329839539133,0.07999192407146746,0.05498597920117432,0.02959539632752091,0.004100688967679943,-0.021107160933782485,-0.04597664508483486,-0.07036868161719424,-0.09408370646252084,-0.11677948487693184,-0.13826675261575225,-0.15770865530903547,-0.1739769919205497
korea oil_8,0.8010903510042624,0.8837557736107606,0.8148185866834563,0.8289474643722957,0.8447763360955217,0.8611066951962439,0.8767226027438062,0.8931108815415919,0.911780552037928,0.9307774758110575,0.9480132483522413,0.9607130867369852,0.9680743658097827,0.9693543720547205,0.9658291898877256,0.9589179190614014,0.9488510488212956,0.9376166258884431,0.923336499448162,0.9071451235398098,0.8906898498166378,0.8726134689369213,0.8535586612945808,0.8332382123096836,0.8119185428333814,0.7910933005557736,0.768237038418948,0.742174327489031,0.7142860866405214,0.684519406119796,0.6538822983168062,0.6237579475896882,0.5940739959668938,0.5637486330203382,0.5345658157741522,0.5111251700865147,0.4893476398311648,0.4655895696121632,0.44211189011759006,0.4186119716770059,0.39431177234442677,0.36474804241307407,0.33321976275478066,0.3001051662934488,0.2632367698151048,0.2244169953067761,0.1871074630796656,0.15046892488832825,0.11358699442416251,0.079720189057761,0.04377341333883622,0.008103098027576243,0.9013551884777706,0.9198488518631702,0.9386222399847547,0.956823230764128,0.9734701991810868,0.9871624979224103,0.9965410848846625,1.0,0.99643987813707,0.9863743001007449,0.970870248492594,0.9509501408065831,0.9276306882790615,0.9015325699413317,0.8730000877732532,0.842227163080248,0.8092899797286788,0.7740393608050452,0.7368069432358654,0.6979955264074101,0.6577782239498984,0.6163853544132861,0.5741032452900516,0.5314763336551316,0.48989987199978946,0.45011271531712954,0.4123417115779096,0.3771293813830255,0.3441378693900006,0.3131947744767477,0.2840157564212779,0.2566414321577152,0.23068069023389828,0.20556118765361528,0.18119370359764683,0.1574088947942444,0.13392819009042942,0.11019175318637608,0.086186429977284,0.06189698955013364,0.037099647752279565,0.011818410996658932,-0.013685519260094568,-0.039265660956807495,-0.06460170731516698,-0.08943816544330929,-0.11322483033900965,-0.13577134944997052,-0.15594204114131796,-0.17273434746912666
korea oil_9,0.7770812853158756,0.8598380157396107,0.7899492906438429,0.8036706550961785,0.8196450429272655,0.8368968211584935,0.8531876781811472,0.8698692478826369,0.8885296013699643,0.9079820380610384,0.9273112128792657,0.9454321443067082,0.9592225503708248,0.9662982868442914,0.9671120326953593,0.9637768298332137,0.9563211510172166,0.9467789320878518,0.9339779424460767,0.9191168239685855,0.9038079984203339,0.8870543434931721,0.8689279643385437,0.8495057647803156,0.8284108755580043,0.8063263235211561,0.7834534453149854,0.7589027386847608,0.7319905354095922,0.7027959133267764,0.6728159283223455,0.6422802804089537,0.6115323872702239,0.5803082876351899,0.5498013525532082,0.5249736605610915,0.5024134007903692,0.47823976317621814,0.45472825772137787,0.4312384641653788,0.4074579726130046,0.3779907942480859,0.3466599789233223,0.31519913621609724,0.2808148594441316,0.2440397448681526,0.20742584096506037,0.1706062793438733,0.13327437862772817,0.09805044485029228,0.060202206036284414,0.02378410442138572,0.8777856121777902,0.8969444005874094,0.9167371671597146,0.9364292388760137,0.9553893258604076,0.9725901495934047,0.9867859966527387,0.99643987813707,1.0,0.9963330024888013,0.9859979746968338,0.970057676274254,0.9495768722573847,0.9255666572434167,0.8986946430762819,0.8692790591984257,0.8373973605961784,0.8029341717787345,0.766147460119798,0.7274122090230669,0.6870232711538071,0.6452659526899509,0.6026096846396282,0.55971813506167,0.517850952923027,0.47743377041928564,0.4385394526431416,0.40176565151456806,0.3669362018621332,0.33408493856264504,0.3029156409981566,0.2734123042697436,0.2452718253880485,0.21800583593393164,0.19169977807572985,0.16634902173868432,0.14175369369017143,0.11745387473030743,0.09333567001476317,0.06945185603964497,0.045342119766843145,0.020552399571155438,-0.004957194804570814,-0.031035225057566247,-0.05738982232414188,-0.08338171421023702,-0.10812430018849373,-0.1314482444076143,-0.15209380528316405,-0.16913593379910355
korea oil_10,0.7533772815050928,0.8347077176230329,0.7647740324164782,0.7776264099581969,0.7932324210949271,0.810656327802047,0.8278338698166298,0.8452547069099626,0.8643647225488609,0.8838303170269306,0.9036061483106159,0.9239087257987273,0.9433127664257615,0.9568209517449053,0.9635469758779261,0.964737274552724,0.9609252832393358,0.9541564394819294,0.9430059968609362,0.9296940620933591,0.9159449269367121,0.9003020577997148,0.8837249040608488,0.8654621983304511,0.8454434893783566,0.823743944534438,0.799813437141558,0.7753117775517495,0.749862975125648,0.7217014472954401,0.6922969134361867,0.6623537322443954,0.6311733156521311,0.5989598081121124,0.5675300801435575,0.5410534354032404,0.5170129610261984,0.4921626532397166,0.46802983543360444,0.44443561266235343,0.420727925577022,0.3917786155084004,0.3607481692292464,0.32960844731541294,0.29692623520695516,0.2627069405265954,0.22798855420811043,0.1918768879737172,0.15378380029798008,0.1181018990361699,0.07902085999481831,0.04083462828210422,0.8527780425416644,0.87234863417882,0.8928711943386214,0.9136623175953773,0.9342308160647146,0.9538695454272755,0.9717211339149506,0.9863743001007449,0.9963330024888013,1.0,0.9962410097214912,0.985635789635903,0.9692706973534121,0.9482129525976762,0.9235212431844386,0.8958594852038585,0.8654398151485956,0.8321503018815959,0.7962415443673466,0.758033417828016,0.717794326564348,0.6759211748936067,0.6329212787696553,0.5896136472887097,0.54737376296468,0.5065801889458285,0.4670042217290929,0.42905204118349416,0.3926279034857643,0.3579007437641153,0.32477673775193644,0.29317885931937454,0.2627861894304876,0.23327222390063115,0.20478397006443105,0.17746994836614782,0.15132083567486887,0.12593009111015258,0.10126535711231004,0.0773039914452258,0.05357636578276627,0.029401617739628384,0.004223276728376021,-0.02201802115972587,-0.04911700910082576,-0.07630938186875649,-0.1020883225364739,-0.1261303861922384,-0.14710262376923036,-0.16424835652660716
korea oil_11,0.7303377136324267,0.8088517146303196,0.7405355323124427,0.7517946016600429,0.7664154221629589,0.7833573314152492,0.8006424732970744,0.8190200800605795,0.8390193106436337,0.8589573640452746,0.8787574011074399,0.8995263669420616,0.9212358981926452,0.9405050570396896,0.9537582294435575,0.9609794351770816,0.9617784146570436,0.9587725911562079,0.95041183192557,0.9387896640899488,0.9266966616290889,0.9126400512091012,0.8972598595668112,0.8806473740776275,0.8618666246270044,0.8413279394304773,0.8178423085527169,0.7922418489022294,0.7667868390011044,0.740108632176688,0.7117655865711177,0.6823771536249332,0.651726707487419,0.619104003098516,0.5866315764730068,0.559180430566923,0.5334508634897296,0.5071149136901143,0.4822548658060409,0.45800615080122925,0.43420221244632334,0.40531422766905584,0.3748650884475285,0.34404805383348097,0.3116922942099851,0.2792054747688869,0.24703826367161988,0.21284478963424514,0.1752972998513176,0.13883346772123717,0.09932705293207575,0.0599303693639239,0.8266909978139433,0.8463720828682729,0.8673105532034697,0.8888857691374553,0.9106529504633167,0.9320124708018908,0.9524069666790044,0.970870248492594,0.9859979746968338,0.9962410097214912,1.0,0.9961407704085192,0.9852499351599975,0.9684163944820849,0.9467533390934306,0.9213327143529524,0.8927160260537713,0.8609210864990616,0.8262037318638391,0.7888906179367253,0.749186014426454,0.7074535144527802,0.6643074884058978,0.6205831604256059,0.5778337127803653,0.5366058967077877,0.4966253918803717,0.4579740093342079,0.4203588364724732,0.38402675829318567,0.3490151755785175,0.3154420738319353,0.2829132442871567,0.2511007970428607,0.22032016269984725,0.1907804188807481,0.16263531414634624,0.13566605159780504,0.10989177910713645,0.08538084300717715,0.061564378454872365,0.0377532062913603,0.013148985393009235,-0.012810156511143493,-0.04016414861155073,-0.06818204643104135,-0.0951336576435648,-0.12014457020087961,-0.14170352972295552,-0.15907585687884193
korea oil_12,0.7073929287847347,0.7823897859100205,0.7166759283627386,0.726623207661857,0.7395563108119649,0.7554054184430743,0.7721079753272974,0.7906671827003086,0.8118479910561395,0.832721768826866,0.8530142319419406,0.8738358476946061,0.8961355425880132,0.9177793142994584,0.9368566678380232,0.9507333962778519,0.9576646297059038,0.9594442935460544,0.9548209722518983,0.9460333757258157,0.9357855102141072,0.9234460839282336,0.9097770065263261,0.8945131180102445,0.8774806216212354,0.8582719062774588,0.836102516013479,0.810984987857082,0.7843652825652693,0.7576921878208805,0.7308486101458439,0.7025085621764402,0.6724240882852341,0.6403563866447155,0.6074551062169539,0.5788433126798932,0.5520940882427035,0.524063472427259,0.4975744297646507,0.4725408986392188,0.4481005194230147,0.41899617958370916,0.3886956616507911,0.3585493383765905,0.32650605480177086,0.29436386957192645,0.2638947100572987,0.23230687263534194,0.19636131191519618,0.16047017346051182,0.12020036817865079,0.08046191272467275,0.7996297067689915,0.8190823698334573,0.8401461996224295,0.862203287565554,0.8848764666236337,0.9075642486085032,0.9297874836019665,0.9509501408065831,0.970057676274254,0.985635789635903,0.9961407704085192,1.0,0.9960368215359702,0.9848332419612142,0.9675139571364935,0.9452123631783782,0.9189170953190633,0.8890010218043088,0.8558292964811787,0.8197472007189248,0.7809676649039158,0.7397829968802621,0.6967660154353317,0.6528448319461654,0.6096020287045425,0.5678109585458565,0.5273666790842891,0.48828766420499203,0.4499547392088554,0.4124083512786083,0.3757586728090336,0.34023400508001134,0.30564299189360855,0.2716210655244898,0.23848202249131922,0.20659556941279408,0.17619002338319642,0.14719584357250226,0.11981897825880614,0.09419748852707852,0.0698038206748482,0.045850644179769265,0.02151136347955716,-0.0039698914756607665,-0.031200572440896863,-0.05960088330927907,-0.08730604224886217,-0.11334742216516161,-0.13559790150553452,-0.15332805831006227
korea oil_13,0.6845797315915833,0.7556254994340817,0.6929228061467808,0.7018568887632379,0.713395690589682,0.7274407941208832,0.7429395188829078,0.760965054492474,0.7825182435135977,0.8046233936959599,0.8258805547414924,0.8472300434256865,0.8696867322124424,0.8919535683150622,0.9134012229250751,0.9332050830853609,0.9469080275162104,0.9550266432499884,0.9551955811387096,0.9502187605252862,0.942989186024252,0.9325560624063401,0.9207338380604027,0.9073440646146883,0.8917552992909908,0.8744103127680635,0.8537315408485584,0.8299933138819172,0.8038168954793359,0.7759570915429767,0.7491062490149786,0.7222610407577125,0.6932287579524871,0.6617653421314795,0.6294055181479117,0.6002517381206911,0.5722928082838115,0.5432608212801711,0.5149475939857072,0.48821237306908283,0.46300086141183716,0.4331683408181084,0.40273618582574167,0.3728088865113252,0.3414414508380455,0.30962604539283806,0.27943033437573583,0.24957805602798547,0.21595146636566856,0.18170453140393922,0.1420687423346053,0.10164312567931214,0.7719798268851003,0.790821051785135,0.8116570004198949,0.8338911335149639,0.8571523011046187,0.8808615393861974,0.9045058669072364,0.9276306882790615,0.9495768722573847,0.9692706973534121,0.9852499351599975,0.9960368215359702,1.0,0.9959192304853206,0.9843874799071685,0.9665556312633253,0.943483973639999,0.9159791963111042,0.8847483264995764,0.8502630367693931,0.8127557962528371,0.7725208483860678,0.7300489525727705,0.6862046432944451,0.6426786477696249,0.600331450451,0.5592904372854015,0.5197234936316759,0.4809494821315,0.44267211021139286,0.4047883469035891,0.3675790153476959,0.33096431151037287,0.2948202402904,0.2594220449632179,0.2251280791701745,0.1923425188823862,0.16105739791176502,0.13162420823936052,0.10438792268056232,0.07884638410351365,0.05425683205694457,0.029673138653888216,0.004361574757155038,-0.022536970994428154,-0.050927659018011655,-0.07893818358454797,-0.10558944576085849,-0.1286110530916709,-0.14682588220897794
korea oil_14,0.6609719074608751,0.7286233670890978,0.6689642253005443,0.6769104247640982,0.6874313577653177,0.7000352192576945,0.713602496296569,0.7304587474089393,0.7516682426005543,0.7741804410071359,0.7966899072329242,0.8190634929920696,0.8421667810008602,0.8645449081817428,0.8865781946316448,0.9088039953372424,0.9285195697079428,0.9436587793672805,0.950172836051786,0.9500897635962955,0.9469392093471544,0.9396086585675636,0.9298866551967152,0.9185850318036983,0.9050272915994981,0.8892763590561593,0.8707394211246359,0.848599308434333,0.823775660868497,0.7963996401431455,0.7683162306282179,0.7414024353892301,0.71391444494048,0.6835800569976829,0.6518257918743057,0.6229874881896639,0.5944213375544561,0.5642486706108403,0.5347453368166836,0.5060873261478626,0.4791972875454063,0.4484998059574334,0.41748749527890483,0.38754542744787013,0.3563948220342708,0.3252928714965911,0.2952900336184169,0.2657290683494204,0.2333299960493088,0.20146703437459307,0.16360906107113293,0.12398931300625718,0.7438998552191698,0.7618670432417722,0.7821034776186989,0.8041585608851035,0.827700101629123,0.8521041824597891,0.8768607038205144,0.9015325699413317,0.9255666572434167,0.9482129525976762,0.9684163944820849,0.9848332419612142,0.9959192304853206,1.0,0.995802334154166,0.9839391163136274,0.9655074212724443,0.941387801333528,0.9126844996527691,0.8802369152847905,0.8444137692368178,0.8055192768193801,0.7640307793392517,0.7207020374043258,0.6771611194007249,0.6344580481352672,0.5928187736630469,0.5526159392974063,0.5133348382119679,0.4745978771232268,0.435957994811694,0.3974417628338617,0.3590434488127294,0.32081216420035247,0.2832530215085053,0.24666491492767145,0.21146007235263578,0.17778574066240974,0.14604030758735323,0.11674346506510944,0.08953196595826486,0.06369660319541309,0.03830661375915726,0.012594416652962851,-0.014360891969671484,-0.04257813187579489,-0.07044701332533383,-0.0971626287731562,-0.12036341076541171,-0.1390104576611696
korea oil_15,0.6364921194791747,0.7014172054102378,0.6442328694200967,0.6517854861480896,0.6613089979282164,0.6728538309399944,0.6848652939842235,0.6998025086749039,0.7200090289805093,0.7421927324728689,0.765111167014598,0.7887982892553016,0.8130525093506799,0.8360480279299092,0.8581438261767241,0.8809593306952958,0.9030961498805194,0.9244687208466249,0.9380153500652335,0.9444066330385232,0.9464330266865287,0.9433061367338046,0.9369015655468449,0.9279398828406171,0.9166272074377277,0.9030715783382938,0.886389142450978,0.8665162530942159,0.8432694215824146,0.8173049816709141,0.789704529554268,0.7614676638281004,0.733920581061898,0.7052164631201608,0.6745966537017523,0.6461494343034757,0.6178491188893654,0.5871509525727454,0.5563348077760021,0.5264054525150459,0.49760855864389525,0.46514831868880274,0.4334130216408267,0.4029856939014946,0.3718159497719914,0.3409546161812605,0.3115425462200854,0.2821888532427583,0.24957034411703607,0.2189789645622122,0.1836489708908279,0.1459969692392938,0.7155955917820795,0.7324863088490654,0.751848364564494,0.7733377888280693,0.7967895519849556,0.8215699412039384,0.8470999525494027,0.8730000877732532,0.8986946430762819,0.9235212431844386,0.9467533390934306,0.9675139571364935,0.9843874799071685,0.995802334154166,1.0,0.9956857030337017,0.9834267652792511,0.9641402675573963,0.9389584647786869,0.9091463302202039,0.8754559846109267,0.8383207887588403,0.7982125647614232,0.75584183802983,0.7127258445168532,0.669934901907279,0.6278997520721462,0.5870619193886719,0.5471278972774183,0.5078699809341723,0.46875578007490315,0.42942978330342435,0.38964515648692183,0.3495808161020289,0.3099029951904909,0.2711258267293853,0.23361954554626665,0.19751809251729693,0.16336133092665472,0.1317414380278626,0.10240859921663843,0.07480167123028993,0.04799411083814934,0.02131742136292263,-0.0062636824239633675,-0.03469373803236516,-0.062259530939431255,-0.0885949463256084,-0.1114415472333242,-0.12994629801608365
